# 00ac1c61
Energy: Water
2 A1 225
2 A2a 072
1 A2b 071
1 A4 032
2 A4 157
2 A4a 023
2 B1 050
2 B1 052
2 B1 070
2 B1 226
1 P-A 005
1 P-A 007

# 09589b0f
Energy: Water
1 A1 220
1 A1 225
2 A1a 017
2 A2 050
1 A2 147
1 A2 150
1 A2 155
1 A2a 072
2 A4a 023
2 B1 052
1 B1 225
1 B1 226
2 P-A 005
2 P-A 007

# 096f714d
Energy: Water
2 A1 220
1 A2 050
1 A2 150
1 A2a 072
2 A4a 023
2 B1 050
2 B1 052
2 B1 219
1 B1 225
1 B1 226
2 B2 145
1 P-A 005
2 P-A 007

# 0ca27a62
Energy: Water
1 A1 220
1 A1 225
1 A2 050
1 A2 150
1 A2a 072
2 A4a 023
2 B1 050
2 B1 052
1 B1 219
1 B1 225
1 B1 226
1 B1a 069
1 P-A 002
1 P-A 005
1 P-A 006
2 P-A 007

# 255be7d9
Energy: Water
1 A1 225
2 A1a 017
2 A2 050
1 A2a 072
2 A4a 023
2 B1 052
2 B1 219
1 B1 223
2 B1 225
1 B1 226
2 P-A 005
2 P-A 007

# 2a953063
Energy: Water
2 A1a 017
1 A2 150
1 A2b 070
2 A4a 023
2 B1 052
2 B1 225
1 B1 226
2 B2 147
1 B2a 033
1 B3 147
1 B3b 068
1 P-A 005
1 P-A 006
2 P-A 007

# 2f956d17
Energy: Water
2 A1a 017
1 A2 150
1 A2b 070
2 A4a 023
2 B1 052
1 B1 219
2 B1 225
1 B1 226
1 B2 045
1 B2 147
1 B3 147
1 B3b 068
1 P-A 005
1 P-A 006
2 P-A 007

# 3205e0ee
Energy: Water
2 A1 220
2 A1a 017
1 A2 050
1 A2 146
2 A4a 023
2 B1 052
1 B1 070
1 B1 219
1 B1 225
2 B1 226
2 P-A 005
1 P-A 006
2 P-A 007

# 35955fea
Energy: Water
2 A1 220
1 A2 155
1 A2a 072
1 A3a 064
2 A4a 023
2 A4a 067
2 B1 050
2 B1 052
2 B1 226
2 P-A 005
1 P-A 006
2 P-A 007

# 44fd69ed
Energy: Water
2 A1 220
1 A1 225
2 A1a 017
1 A2 150
1 A2 155
1 A2a 072
2 A4a 023
2 B1 052
1 B1 219
1 B1 225
1 B1a 069
2 P-A 005
1 P-A 006
2 P-A 007

# 44ff0450
Energy: Water
2 A1 220
2 A2 050
2 A2a 072
2 A4a 023
2 B1 050
2 B1 052
2 B1 225
1 B1 226
1 P-A 002
2 P-A 005
2 P-A 007

# 490862d6
Energy: Water
2 A1a 017
1 A2 050
