# 35ad9d46
Energy: Psychic
1 A1a 032
2 A1a 034
2 A1a 035
1 A1a 065
2 A2 063
2 A2 064
2 A2 065
1 A2 147
1 A2 150
2 A2 152
2 P-A 005
2 P-A 007

# 88794e59
Energy: Psychic
1 A1a 034
1 A1a 035
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 146
2 A2 147
2 A2 152
2 P-A 005
2 P-A 007

# a4d52194
Energy: Psychic
1 A1 225
2 A1a 034
2 A1a 035
2 A2 063
2 A2 064
2 A2 065
2 A2 146
1 A2 147
2 A2 152
2 P-A 005
2 P-A 007

# e08d035e
Energy: Psychic
2 A1a 034
2 A1a 035
1 A1a 065
1 A1a 068
2 A2 063
2 A2 064
2 A2 065
1 A2 079
1 A2 146
1 A2 147
1 A2 152
2 P-A 005
2 P-A 007
