# 006d3876
Energy: Grass
2 A1 186
2 A1 187
2 A1 188
2 A1 195
1 A1 205
2 A1 223
1 A1 225
2 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007
2 P-A 022

# 02ab7a9b
Energy: Grass
1 A1 186
1 A1 187
1 A1 188
2 A1 195
2 A1 205
2 A1 223
1 A1 225
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007
2 P-A 022

# 1ade0b44
Energy: Grass
1 A1 186
1 A1 187
1 A1 188
2 A1 195
1 A1 203
2 A1 205
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 022

# 3671a1bf
Energy: Darkness
1 A1 164
1 A1 165
1 A1 176
1 A1 177
1 A1 186
1 A1 187
1 A1 188
1 A1 195
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
1 P-A 022

# 4a5e2dc5
Energy: Grass
2 A1 187
2 A1 188
2 A1 195
1 A1 223
2 A1a 057
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 022

# 54c1d963
Energy: Grass
2 A1 186
2 A1 187
2 A1 188
2 A1 193
2 A1 195
2 A1 223
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 55d67aa2
Energy: Darkness
1 A1 110
1 A1 111
1 A1 164
1 A1 165
1 A1 176
1 A1 177
1 A1 186
1 A1 187
1 A1 188
1 A1 195
2 A1 223
1 A1 225
1 P-A 001
2 P-A 002
1 P-A 005
2 P-A 007
1 P-A 022

# 619a35b2
Energy: Metal
1 A1 178
1 A1 186
1 A1 187
1 A1 188
2 A1 193
2 A1 195
1 A1 203
1 A1 223
2 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 7f680247
Energy: Grass
2 A1 186
2 A1 187
2 A1 188
2 A1 195
1 A1 196
1 A1 210
1 A1 218
1 A1 223
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 022

# 8a648209
Energy: Grass
1 A1 186
1 A1 187
1 A1 188
2 A1 195
2 A1 205
1 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 022

# 8a969185
Energy: Grass
2 A1 186
2 A1 187
2 A1 188
2 A1 195
1 A1 203
2 A1 223
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 022

# 8db3d9fa
Energy: Water
1 A1 059
1 A1 060
1 A1 061
1 A1 077
2 A1 078
1 A1 079
1 A1 081
1 A1 082
1 A1 091
1 A1 186
1 A1 187
1 A1 188
1 A1 193
1 A1 195
1 A1 220
2 P-A 005
2 P-A 007

# 9d2dea11
Energy: Darkness
2 A1 176
1 A1 177
2 A1 186
1 A1 187
1 A1 188
2 A1 193
1 A1 195
1 A1 222
2 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# a39ead38
Energy: Fire, Water
1 A1 186
1 A1 187
1 A1 188
2 A1 193
2 A1 195
2 A1 223
1 A1 225
2 A1a 056
2 A1a 068
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# a4593c4e
Energy: Grass
2 A1 186
2 A1 187
2 A1 188
1 A1 194
2 A1 195
1 A1 205
1 A1 223
1 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 022

# a50720cc
Energy: Darkness
1 A1 110
1 A1 111
1 A1 164
1 A1 165
1 A1 176
1 A1 177
1 A1 186
1 A1 187
1 A1 188
1 A1 195
2 A1 223
1 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 007
1 P-A 022

# b8ce64f4
Energy: Grass
1 A1 186
2 A1 187
2 A1 188
1 A1 193
2 A1 195
2 A1 223
1 A1 225
1 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# be6a5464
Energy: Grass
2 A1 186
2 A1 187
2 A1 188
2 A1 195
1 A1 205
1 A1 223
1 A1a 060
1 A1a 068
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 022

# c357aaba
Energy: Fire
1 A1 037
1 A1 038
1 A1 042
1 A1 043
1 A1 048
1 A1 049
1 A1 050
1 A1 186
1 A1 187
1 A1 188
1 A1 195
1 A1 203
1 A1 221
1 A1 225
1 P-A 001
1 P-A 002
1 P-A 005
1 P-A 006
1 P-A 007
1 P-A 022

# c52e8ea4
Energy: Grass
2 A1 186
2 A1 187
2 A1 188
2 A1 193
2 A1 195
2 A1 205
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# c75c04f3
Energy: Metal
1 A1 178
1 A1 179
1 A1 180
1 A1 181
1 A1 182
1 A1 186
1 A1 187
1 A1 188
1 A1 193
1 A1 195
1 A1 196
1 A1 198
1 A1 203
1 A1 223
1 A1 225
1 P-A 001
1 P-A 002
1 P-A 005
1 P-A 006
1 P-A 007

# d86a4557
Energy: Grass
2 A1 186
1 A1 187
2 A1 188
2 A1 195
2 A1 198
2 A1 223
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
1 P-A 022
