# 01167035
Energy: Fighting
1 A1 155
2 A1a 046
2 A1a 063
2 A2a 045
1 A2a 046
2 A2a 047
2 A3 144
2 A3 155
1 A3b 034
1 A3b 055
2 P-A 005
2 P-A 007

# 01190f76
Energy: Fighting
1 A1 225
2 A1a 046
2 A1a 063
1 A2 121
2 A2 146
2 A2 150
1 A2a 045
2 A2a 046
2 A2a 047
2 P-A 001
1 P-A 005
2 P-A 007

# 02664f66
Energy: Fighting
2 A1a 046
1 A1a 047
2 A1a 063
1 A1a 068
1 A2a 036
2 A2a 045
2 A2a 046
2 A2a 047
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 07afdceb
Energy: Fighting
1 A1 225
2 A1a 046
2 A1a 063
2 A2 146
1 A2 147
2 A2 150
2 A2a 045
2 A2a 046
2 A2a 047
2 P-A 005
2 P-A 007

# 0aef0902
Energy: Fighting
2 A1a 046
2 A1a 063
2 A2 121
2 A2 146
2 A2 147
2 A2 150
2 A2a 046
2 A2a 047
1 P-A 001
1 P-A 005
2 P-A 007

# 110035d7
Energy: Fighting
2 A1a 046
2 A1a 063
2 A2 121
1 A2 146
1 A2 147
2 A2 150
2 A2a 046
2 A2a 047
2 P-A 001
2 P-A 005
2 P-A 007

# 14d7c577
Energy: Fighting
1 A1 225
2 A1a 046
2 A1a 063
2 A2 122
2 A2 146
1 A2 147
2 A2 150
2 A2a 045
2 A2a 047
1 P-A 001
1 P-A 005
2 P-A 007

# 1a09752b
Energy: Fighting
1 A1 225
2 A1a 046
2 A1a 063
1 A2 148
1 A2 150
2 A2a 045
2 A2a 047
1 A2b 070
2 A3 144
2 B1 225
1 B2b 066
1 B2b 069
2 P-A 007

# 22be58ae
Energy: Fighting
1 A1 225
2 A1a 046
1 A1a 047
2 A1a 063
2 A2 146
1 A2 150
1 A2a 036
2 A2a 045
2 A2a 046
2 A2a 047
2 P-A 005
2 P-A 007

# 23ff26ea
Energy: Fighting
2 A1 225
1 A1a 046
2 A1a 063
2 A2 088
1 A2 089
2 A2 144
1 A2 146
2 A2 147
1 A2 150
1 A2a 045
2 A2a 046
1 A2a 047
2 P-A 007

# 2b4d483b
Energy: Fighting
2 A1a 046
2 A1a 063
1 A2 146
1 A2 147
1 A2 150
1 A2 155
2 A2a 045
1 A2a 046
2 A2a 047
1 A2b 069
2 A3 144
1 P-A 002
1 P-A 005
2 P-A 007

# 32b2cca0
Energy: Fighting
