# 0157877e
Energy: Darkness
2 A1 098
1 A1 176
2 A1 177
1 A1 222
1 A1 225
1 A1a 049
2 A2 051
2 A2 053
1 A2 110
1 A2 146
1 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 1aac1d06
Energy: Darkness
2 A1 098
1 A1 176
2 A1 177
1 A1 222
1 A1a 049
1 A1a 068
2 A2 051
2 A2 053
1 A2 110
1 A2 147
1 A2 150
1 A2b 069
2 P-A 005
2 P-A 007

# 54f67071
Energy: Darkness
2 A1 098
2 A1 177
2 A1 222
2 A1a 015
2 A1a 049
2 A2 051
2 A2 053
1 A2 146
1 A2 150
2 P-A 005
2 P-A 007

# 60359135
Energy: Darkness
2 A1 098
2 A1 176
2 A1 177
2 A1 222
1 A1a 015
1 A2 051
2 A2 053
2 A2 146
1 A2 150
1 A2a 053
2 P-A 005
2 P-A 007

# 732176c8
Energy: Darkness
2 A1 098
2 A1 177
2 A1 222
1 A1 225
2 A1a 049
1 A1a 068
2 A2 051
2 A2 053
1 A2 110
1 A2 150
2 P-A 005
2 P-A 007

# 7ba069a1
Energy: Darkness
2 A1 098
2 A1 176
2 A1 177
1 A1 222
2 A2 051
2 A2 053
1 A2 146
2 A2 147
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 7ccf1ec9
Energy: Darkness
2 A1 097
2 A1 098
2 A1 176
2 A1 177
1 A1 222
1 A1 223
1 A1a 068
2 A2 053
1 A2 147
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 8e5cca85
Energy: Darkness
2 A1 098
2 A1 177
1 A1 222
2 A1a 049
2 A2 051
2 A2 053
1 A2 110
2 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# a01420ce
Energy: Darkness
2 A1 097
2 A1 098
2 A1 176
2 A1 177
1 A1 222
1 A1 223
1 A1a 068
2 A2 053
1 A2 104
1 A2 147
1 P-A 002
2 P-A 005
2 P-A 007

# b18f5c26
Energy: Darkness
2 A1 098
1 A1 174
1 A1 175
2 A1 177
2 A1 222
2 A1a 049
2 A2 051
2 A2 053
1 A2 146
1 A2 150
2 P-A 005
2 P-A 007

# b23e83e3
Energy: Darkness
2 A1 098
2 A1 176
2 A1 177
2 A1 222
1 A1 225
2 A2 051
2 A2 053
1 A2 146
2 A2 150
2 P-A 005
2 P-A 007

# c6b42d06
Energy: Darkness
2 A1 098
2 A1 176
2 A1 177
2 A1 222
2 A1a 015
2 A2 051
2 A2 053
2 A2 146
2 P-A 005
2 P-A 007

# d3b0dd97
Energy: Darkness
2 A1 098
2 A1 176
2 A1 177
2 A1 222
1 A1 225
2 A2 051
2 A2 053
1 A2 104
2 A2 150
2 P-A 005
2 P-A 007

# dc9d68b6
Energy: Darkness
2 A1 098
2 A1 176
2 A1 177
1 A1 222
1 A1a 068
2 A2 051
2 A2 053
1 A2 110
1 A2 147
1 A2 150
1 A2b 069
2 P-A 005
2 P-A 007
