# 154687a0
Energy: Lightning
2 A2 058
1 A2 059
1 A2 060
1 A2 146
1 A2 147
2 A2 153
1 A2 154
1 A3 066
2 A3 144
1 A3a 015
1 A3a 019
1 A3a 021
1 P-A 002
2 P-A 005
2 P-A 007

# 53fbf9af
Energy: Lightning
2 A2 058
2 A2 060
1 A2 147
1 A2 150
2 A2 153
1 A3 066
2 A3 144
1 A3 151
1 A3a 019
2 A3a 021
2 P-A 005
1 P-A 006
2 P-A 007

# 9b156c15
Energy: Lightning
2 A2 060
1 A2 146
2 A2 153
1 A2 155
1 A3 066
2 A3 144
1 A3 151
2 A3a 013
1 A3a 019
1 A3a 021
2 A3a 065
2 P-A 005
2 P-A 007

# bc1bfa7a
Energy: Lightning
2 A2 058
2 A2 060
1 A2 146
2 A2 153
2 A2b 070
2 A3 066
2 A3 144
1 A3a 019
1 A3a 065
1 P-A 002
2 P-A 005
2 P-A 007

# e6b03853
Energy: Lightning
2 A2 058
1 A2 059
2 A2 060
1 A2 146
1 A2 147
2 A2 153
1 A2 154
1 A3 066
2 A3 144
1 A3a 019
1 A3a 021
1 P-A 002
2 P-A 005
2 P-A 007
