# 18ab55cf
Energy: Fire
1 A1 225
1 A2 148
1 A2 150
2 A3 144
1 A3 155
1 A3b 010
2 A4 032
2 B1 033
2 B1 036
1 B1 217
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# 20754a4c
Energy: Fire
1 A2 148
2 A3 144
2 A3 155
1 A3b 010
2 A4 032
2 B1 033
2 B1 036
1 B1 047
2 B1 217
1 B1 225
2 P-A 005
2 P-A 007

# 2fc87527
Energy: Fire
2 A1 225
1 A2 148
2 A3 144
1 A3 155
2 A4 032
2 B1 033
1 B1 034
2 B1 036
1 B1 217
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# 5b340a56
Energy: Fire
2 A1 225
1 A2 148
2 A3 144
1 A3 155
2 A4 032
2 B1 033
2 B1 036
1 B1 217
2 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 8aee2d5e
Energy: Fire
2 A1 225
1 A2 148
1 A2b 070
1 A2b 072
2 A3 144
2 A3 155
2 A4 032
2 B1 033
2 B1 036
1 B1a 069
2 P-A 005
2 P-A 007

# d12d7d1d
Energy: Fire
1 A2 148
2 A2 150
2 A3 144
2 A4 032
2 B1 033
1 B1 034
2 B1 036
2 B1 044
1 B1 217
1 B1 225
2 P-A 005
2 P-A 007

# e6d1ccea
Energy: Fire
1 A1 225
1 A2 150
2 A3 144
1 A3 155
2 A3b 010
2 A4 032
2 B1 033
2 B1 036
1 B1 044
1 B1 217
1 B1 223
2 P-A 005
2 P-A 007

# f19deb56
Energy: Fire
1 A1 225
1 A2 148
1 A2 150
2 A3 144
1 A3 155
1 A3b 010
2 A4 032
2 B1 033
2 B1 036
1 B1 217
1 B1 225
1 B1a 069
2 P-A 005
2 P-A 007
