# 01e302c6
Energy: Fighting
1 A2 088
2 A2 089
2 A2 144
2 A2 150
1 A2a 073
2 A3 144
1 A4 102
1 A4 157
2 B1 225
2 B1a 055
2 P-A 005
2 P-A 007

# 02e42867
Energy: Fighting
1 A1 154
1 A1a 047
1 A2 088
2 A2 089
2 A2 144
1 A2 148
1 A2 150
2 A3 144
2 B1 225
2 B1a 055
1 B2 145
2 P-A 005
2 P-A 007

# 09403802
Energy: Fighting
2 A2 088
2 A2 089
2 A2 144
2 A2 148
1 A2b 071
2 A3 144
2 B1 225
1 B1a 015
2 B1a 055
2 P-A 005
2 P-A 007

# 0e8259c4
Energy: Fighting
1 A1 154
1 A1a 047
1 A2 088
2 A2 089
2 A2 144
1 A2 148
1 A2 150
2 A3 144
1 A4 101
2 B1 225
2 B1a 055
2 P-A 005
2 P-A 007

# 186c251d
Energy: Fighting
2 A2 088
2 A2 089
2 A2 144
2 A2 148
1 A2 150
2 A3 144
1 A4 102
2 B1 225
2 B1a 055
2 P-A 005
2 P-A 007

# 29e364ef
Energy: Fighting
1 A1 154
1 A2 088
2 A2 089
2 A2 144
1 A2 147
1 A2 148
1 A2 150
2 A3 144
2 B1 225
2 B1a 055
1 B1a 065
2 P-A 005
2 P-A 007

# 2caf1b10
Energy: Fighting
1 A1 155
1 A1 225
1 A2 088
2 A2 089
2 A2 144
1 A2 150
1 A2b 040
2 A3 144
2 B1 225
2 B1a 055
2 P-A 005
1 P-A 006
2 P-A 007

# 3b4dc664
Energy: Fighting
1 A1 223
2 A2 088
2 A2 089
2 A2 144
1 A2 147
1 A2 150
1 A2b 070
1 A3 144
1 A4 099
1 B1 125
2 B1 225
2 B1a 055
1 P-A 005
1 P-A 006
1 P-A 007

# 43b0bcdc
Energy: Fighting
1 A2 088
2 A2 089
2 A2 144
2 A2 148
1 A2 150
1 A2 155
2 A3 144
2 A4 102
2 B1 225
2 B1a 055
1 P-A 005
2 P-A 007

# 57c5f547
Energy: Fighting
1 A1 225
1 A2 088
2 A2 089
2 A2 144
1 A2 150
2 A3 144
2 A3 146
1 A4 102
2 B1 225
2 B1a 055
1 P-A 005
1 P-A 006
2 P-A 007

# 57facf3a
Energy: Fighting
1 A2 088
2 A2 089
2 A2 144
2 A2 148
1 A2 150
2 A3 144
1 A3a 034
1 A4 102
2 B1 225
2 B1a 055
2 P-A 005
2 P-A 007

# 6c55ac7e
Energy: Fighting
