# 05cb3bc6
Energy: Metal
2 A1 098
2 A1 225
1 A1a 032
2 A2 051
2 A2 053
2 A2 111
2 A2 147
2 A2 148
1 P-A 001
2 P-A 005
2 P-A 007

# 069238f0
Energy: Psychic
2 A1 098
1 A1 223
1 A1 225
1 A1a 032
1 A1a 068
2 A2 051
1 A2 053
1 A2 146
1 A2 147
1 A2 148
2 A2 154
1 A2b 035
1 A2b 070
2 P-A 005
2 P-A 007

# 09180a3d
Energy: Metal
2 A1 098
1 A1 225
1 A1a 032
2 A2 051
2 A2 053
2 A2 111
1 A2 146
2 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 09c5c222
Energy: Metal
2 A1 098
1 A1 225
1 A1a 032
1 A1a 068
2 A2 051
2 A2 053
2 A2 111
2 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 0a3be45c
Energy: Water
2 A1 098
1 A1 220
1 A1 225
1 A1a 032
1 A1a 060
1 A2 049
2 A2 050
2 A2 051
1 A2 053
1 A2 147
1 A2 150
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 0be8f8ca
Energy: Metal
2 A1 098
1 A1 205
1 A1a 032
1 A2 053
1 A2 147
1 A2 148
1 A2 150
2 A2 154
2 A2a 053
2 A2a 063
2 A2a 074
2 P-A 005
2 P-A 007

# 0d251fbe
Energy: Metal
2 A1 098
2 A1 225
1 A1a 032
2 A2 051
2 A2 053
2 A2 111
2 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 0d38fc73
Energy: Lightning
2 A1 098
2 A1 205
1 A1 225
1 A1a 032
1 A1a 060
2 A2 051
2 A2 053
1 A2 104
1 A2 146
1 A2 147
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# 0fe70b85
Energy: Lightning
2 A1 098
2 A1 203
1 A1 225
1 A1a 003
1 A1a 032
1 A1a 068
2 A2 051
2 A2 053
2 A2 146
1 A2 147
1 A2 148
2 P-A 005
2 P-A 007

# 11135c9b
Energy: Fighting
2 A1 098
1 A1 154
1 A1 155
2 A1 198
1 A1a 032
2 A1a 060
1 A1a 068
2 A2 051
2 A2 053
1 A2 146
1 A2 150
2 P-A 005
2 P-A 007

# 1949eabc
Energy: Metal
2 A1 098
1 A1 223
1 A1a 032
2 A2 051
2 A2 053
2 A2 111
2 A2 147
2 A2 148
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 1c427d27
Energy: Lightning
2 A1 098
2 A1 205
1 A1a 032
2 A2 051
2 A2 053
1 A2 104
1 A2 146
1 A2 147
2 A2 150
1 A2 154
1 P-A 001
2 P-A 005
2 P-A 007

# 1d7ab103
Energy: Lightning
2 A1 098
2 A1 205
1 A1a 032
2 A2 051
2 A2 053
1 A2 104
1 A2 146
2 A2 150
2 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 23b9d735
Energy: Lightning
2 A1 098
2 A1 205
1 A1a 032
2 A2 051
2 A2 053
1 A2 104
1 A2 146
1 A2 147
2 A2 150
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 2521bf59
Energy: Lightning
2 A1 098
2 A1 205
1 A1 225
1 A1a 032
1 A2 022
2 A2 051
1 A2 053
1 A2 147
1 A2 148
1 A2 150
1 A2 154
1 A2a 063
1 A2a 074
2 P-A 005
2 P-A 007

# 278e8efa
Energy: Metal
2 A1 098
1 A1 223
2 A1 225
1 A1a 032
2 A2 051
2 A2 053
1 A2 119
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 284ca54e
Energy: Fighting
2 A1 098
2 A1 154
1 A1a 032
1 A1a 047
2 A2 051
2 A2 053
1 A2 104
1 A2 147
1 A2 148
1 A2 150
1 A2 155
1 P-A 002
2 P-A 005
2 P-A 007

# 2c6074db
Energy: Fighting
2 A1 098
1 A1 154
1 A1 198
1 A1 225
1 A1a 032
1 A1a 047
1 A1a 060
2 A2 051
1 A2 053
1 A2 146
2 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 2f3d15e0
Energy: Metal
2 A1 098
1 A1 225
1 A1a 032
2 A2 051
2 A2 053
2 A2 111
2 A2 147
2 A2 148
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 329e1793
Energy: Metal
2 A1 098
1 A1a 032
1 A1a 068
2 A2 051
2 A2 053
2 A2 111
2 A2 147
2 A2 148
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 34e8867e
Energy: Lightning
2 A1 098
2 A1 205
1 A1 225
1 A1a 032
2 A2 051
2 A2 053
1 A2 104
1 A2 146
1 A2 147
2 A2 150
1 P-A 001
2 P-A 005
2 P-A 007

# 3c2e170a
Energy: Metal
2 A1 098
2 A1 225
1 A1a 032
1 A2 051
2 A2 053
2 A2 111
2 A2 147
2 A2 148
1 A2 150
1 A2a 053
2 P-A 005
2 P-A 007

# 3c685640
Energy: Fire, Water
2 A1 098
1 A1 225
1 A1a 032
2 A1a 056
1 A2 022
2 A2 051
2 A2 053
1 A2 146
1 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 3e5611f9
Energy: Psychic
2 A1 098
1 A1a 032
2 A2 051
2 A2 053
2 A2 077
1 A2 078
1 A2 146
1 A2 147
2 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 41a3e495
Energy: Fire, Water
2 A1 098
