# 0659fbca
Energy: Psychic
2 A1 087
2 A1 088
2 A1 089
2 A1 120
2 A1 123
2 A1 225
2 A2 077
2 P-A 005
2 P-A 007
2 P-A 020

# 3813f421
Energy: Psychic
2 A1 057
2 A1 087
2 A1 088
2 A1 089
2 A1 120
2 A1 121
2 A1 123
2 A1 225
2 P-A 005
2 P-A 007

# 399a434b
Energy: Psychic
2 A1 087
2 A1 088
1 A1 089
2 A1 120
2 A1 121
2 A1 123
2 A1 196
1 A1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 7bf567bf
Energy: Psychic
2 A1 087
2 A1 088
2 A1 089
2 A1 120
2 A1 121
2 A1 123
1 A1 128
1 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 963436b1
Energy: Psychic
1 A1 087
1 A1 088
1 A1 089
2 A1 120
2 A1 121
2 A1 123
2 A1 196
1 A1 223
2 A1 225
2 P-A 001
2 P-A 005
2 P-A 007
