# 019fbf1c
Energy: Grass
2 A1a 001
1 A2 146
2 A3 002
1 A3 019
2 A3 020
2 A3 144
2 A3 147
2 A3 154
2 A3b 003
2 P-A 005
2 P-A 007

# 0cd8bb6b
Energy: Grass
2 A1 219
2 A1a 001
1 A2 155
1 A2b 069
2 A3 002
2 A3 018
1 A3 019
2 A3 020
1 A3 144
2 A3 147
1 A3 154
1 P-A 005
2 P-A 007

# 14203ebf
Energy: Grass
1 A1 219
2 A1a 001
1 A2 146
2 A3 002
2 A3 018
1 A3 019
2 A3 020
2 A3 144
2 A3 147
1 A3 154
2 P-A 005
2 P-A 007

# 19c14b93
Energy: Grass
1 A1 219
1 A1a 001
1 A2b 069
1 A3 002
2 A3 018
1 A3 019
2 A3 020
2 A3 144
2 A3 147
1 A3 154
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 1cbdc8cd
Energy: Grass
2 A1 219
2 A1a 001
1 A2 150
2 A3 002
2 A3 018
1 A3 019
2 A3 020
2 A3 144
2 A3 147
2 P-A 005
2 P-A 007

# 22f35289
Energy: Grass
1 A1 203
1 A1 219
1 A1 225
2 A3 001
2 A3 002
2 A3 018
1 A3 019
2 A3 020
2 A3 144
1 A3 147
1 A3 154
2 P-A 005
2 P-A 007

# 2885b7de
Energy: Grass
2 A1 219
1 A1a 001
1 A3 002
2 A3 018
2 A3 020
2 A3 144
2 A3 147
1 A3 151
2 A3 154
2 P-A 005
1 P-A 006
2 P-A 007

# 2e06cc14
Energy: Grass
2 A1 219
1 A1 225
1 A1a 001
1 A2 146
1 A3 002
2 A3 018
2 A3 020
2 A3 144
2 A3 147
2 A3 154
2 P-A 005
2 P-A 007

# 31254e4f
Energy: Grass
2 A1a 001
1 A2 146
1 A2a 001
1 A2a 074
2 A3 002
2 A3 018
1 A3 019
2 A3 020
1 A3 144
2 A3 147
1 A3 154
2 P-A 005
2 P-A 007

# 3aa71535
Energy: Grass
2 A1 219
1 A1a 001
1 A2b 069
1 A3 002
2 A3 018
1 A3 019
2 A3 020
2 A3 144
2 A3 147
1 A3 151
1 A3 154
2 P-A 005
2 P-A 007

# 3f6ca319
Energy: Grass
2 A1 219
1 A1a 001
1 A2 150
1 A3 002
2 A3 018
2 A3 020
2 A3 144
2 A3 147
1 A3 151
2 A3 154
2 P-A 005
2 P-A 007

# 4a2f9dc5
Energy: Grass
1 A1 219
1 A1 225
1 A1a 001
1 A2b 069
1 A3 002
2 A3 018
1 A3 019
2 A3 020
2 A3 144
1 A3 147
2 A3 154
1 A3 155
2 P-A 005
2 P-A 007

# 4e31583d
Energy: Grass
1 A1 219
1 A1 225
1 A2 150
1 A2b 004
2 A3 002
2 A3 018
1 A3 019
2 A3 020
2 A3 147
