# 04179560
Energy: Water
1 A2 150
1 A2b 070
2 A3 144
1 A4a 067
1 B1 225
1 B2 045
2 B2a 034
2 B2a 036
1 B2a 037
1 B3a 013
1 B3a 070
1 B3a 071
1 B3a 073
2 P-A 005
2 P-A 007

# 81da9d4d
Energy: Water
1 A1 225
1 A2 147
1 A2 150
2 A3 144
1 A4a 067
2 B1 225
2 B2a 034
2 B2a 036
1 B2a 037
1 B3a 013
1 B3a 071
1 B3a 073
2 P-A 005
2 P-A 007

# aab4ed49
Energy: Water
1 A1 225
1 A2 150
1 A2b 070
2 A3 144
1 A4a 067
1 B1 225
1 B2 154
2 B2a 034
2 B2a 036
1 B2a 037
1 B3a 013
1 B3a 071
1 B3a 073
2 P-A 005
2 P-A 007
