# 0b5b1e7b
Energy: Darkness
2 A1 223
2 A1a 068
1 A2 147
1 A2 148
2 A2a 071
2 A2b 071
2 A3b 057
2 A4 032
2 A4 066
2 A4a 023
2 P-A 007

# 158eed3c
Energy: Darkness
1 A1 225
1 A2 147
2 A2a 050
2 A2a 071
1 A2b 071
2 A3 144
2 A3 149
2 A3b 057
2 A4 107
1 A4 157
2 P-A 005
2 P-A 007

# 17600b96
Energy: Darkness, Grass
2 A1 223
1 A1a 003
2 A2a 071
2 A2b 071
1 A3a 064
2 A3b 057
1 A4 032
2 A4 066
2 A4 101
2 A4a 023
2 P-A 007
1 P-A 065

# 26e324ab
Energy: Darkness
1 A2 146
1 A2 147
1 A2 150
2 A2a 048
2 A2a 050
2 A2a 071
2 A3 144
2 A3 149
1 A3 151
2 A3b 057
2 P-A 005
2 P-A 007

# 355fecde
Energy: Water
1 A1 205
1 A1 225
2 A1a 068
2 A2 147
2 A2 148
2 A2a 071
2 A2a 072
2 A3 149
2 A3b 057
2 P-A 005
2 P-A 007

# 3c0521df
Energy: Darkness
1 A2 147
1 A2 150
1 A2 155
2 A2a 050
2 A2a 071
2 A3 144
1 A3 149
2 A3b 057
2 A4 107
1 B1 219
1 B1 225
2 P-A 005
2 P-A 007

# 583c0df6
Energy: Darkness
1 A2 147
1 A2 155
2 A2a 048
1 A2a 049
2 A2a 050
2 A2a 071
2 A3 144
2 A3 149
1 A3 151
2 A3b 057
2 P-A 005
2 P-A 007

# 5e563a51
Energy: Darkness
2 A1 223
1 A2 110
1 A2 150
2 A2a 071
1 A2b 070
1 A2b 071
2 A3b 057
2 A4 032
2 A4 066
2 A4 101
2 P-A 005
2 P-A 007

# 62f2956c
Energy: Darkness
1 A1 225
2 A2 147
1 A2 155
2 A2a 048
2 A2a 050
2 A2a 071
2 A3 144
2 A3 149
2 A3b 057
2 P-A 005
2 P-A 007

# 7321e309
Energy: Darkness
1 A1 173
1 A1a 068
1 A2 146
1 A2 147
2 A2a 050
2 A2a 071
2 A3 144
2 A3 149
2 A3b 057
2 A4 107
2 P-A 005
2 P-A 007

# af2a9b14
Energy: Darkness
1 A2 146
1 A2 150
1 A2 155
2 A2a 048
2 A2a 050
2 A2a 071
1 A2b 069
2 A3 144
2 A3 149
2 A3b 057
2 P-A 005
2 P-A 007

# e044a3e6
Energy: Fighting
1 A1 225
1 A2 155
2 A2a 039
2 A2a 041
2 A2a 071
1 A2b 071
2 A3 144
2 A3 149
1 A3 151
2 A3b 057
2 P-A 005
2 P-A 007
