# 37f0be89
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
1 A1 225
2 A1a 068
2 A2 088
2 A2 089
2 A2 144
2 A2 146
1 A2 150
2 P-A 007

# 71664bf0
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
1 A1a 068
2 A2 088
2 A2 089
2 A2 144
2 A2 146
2 A2 147
1 P-A 005
2 P-A 007

# 83aa80c9
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
2 A1 225
1 A2 088
1 A2 089
2 A2 144
2 A2 146
1 A2 148
1 A2 150
1 A2 155
1 P-A 005
2 P-A 007

# fd590a20
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
2 A1a 068
2 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 147
2 P-A 005
2 P-A 007

# fe553874
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
1 A1 225
1 A1a 068
1 A2 088
1 A2 089
2 A2 144
2 A2 146
1 A2 148
2 A2 150
1 P-A 001
2 P-A 007
