# 0ad91aa6
Energy: Psychic
1 A1 225
1 A2 147
1 A2 150
2 A2b 070
1 B1 121
1 B1 225
2 B2 145
1 B2 154
2 B3 072
2 B3 073
1 B3 141
1 P-A 002
2 P-A 005
2 P-A 007

# 11a9cc40
Energy: Psychic
1 A1 225
1 A2 147
1 A2 150
1 A2b 070
1 A3 149
2 A4a 023
2 B1 225
1 B1a 069
1 B2 154
2 B3 072
2 B3 073
1 B3 141
2 P-A 005
2 P-A 007

# 32509714
Energy: Psychic
1 A1 225
2 A2 147
1 A2 150
2 A2b 070
1 A4 032
1 B1 121
1 B1 225
1 B2 145
1 B2 154
1 B2a 010
1 B3 072
2 B3 073
1 B3 141
2 P-A 005
2 P-A 007

# 5050023a
Energy: Psychic
1 A1 225
1 A1a 068
1 A2 147
1 A2 148
1 A2 150
1 A2b 070
1 A4 032
1 B1 121
1 B1 225
1 B2 145
1 B2 154
2 B3 072
2 B3 073
1 B3 141
2 P-A 005
2 P-A 007

# 50a415b4
Energy: Psychic
1 A1 225
1 A1a 068
1 A2 078
2 A2 147
1 A2 150
2 A2b 070
1 A4 032
1 B1 225
1 B2 154
2 B3 072
2 B3 073
1 B3 141
2 P-A 005
2 P-A 007

# 5b22feca
Energy: Psychic
1 A1 225
2 A2 150
1 A2b 070
1 A3 149
1 B1 121
1 B1 225
1 B1a 069
2 B2 145
1 B2 155
2 B3 072
2 B3 073
1 B3 141
2 P-A 005
2 P-A 007

# 6a2a964d
Energy: Psychic
1 A1 225
1 A2 147
1 A2 148
1 A2 150
2 A2b 070
1 A4 032
2 B1 225
2 B3 072
2 B3 073
1 B3 141
1 B3a 026
1 P-A 002
2 P-A 005
2 P-A 007

# 6efb2cee
Energy: Psychic
1 A1 225
1 A1a 068
1 A2 148
1 A2b 071
1 B1 121
1 B1 225
2 B2 145
1 B2 154
2 B3 072
2 B3 073
1 B3 141
1 B3 147
2 P-A 005
1 P-A 006
2 P-A 007

# 898589f7
Energy: Psychic
1 A1 225
1 A1a 068
1 A2 147
1 A2 148
1 A2 150
2 A2b 070
1 A4 032
1 B1 121
1 B1 225
1 B2 145
2 B3 072
2 B3 073
1 B3 141
2 P-A 005
2 P-A 007

# 928df6d8
Energy: Psychic
1 A1 225
1 A2 150
2 A2b 070
1 A3 149
1 A4 066
1 A4a 023
2 B1 225
2 B2 154
2 B3 072
2 B3 073
1 B3 141
2 P-A 005
2 P-A 007

# 9880fb87
Energy: Psychic
2 A1 225
1 A1a 068
1 A2 147
1 A2 148
1 A2 150
1 A2b 070
1 A4 032
1 B1 121
1 B1 225
1 B2 145
2 B3 072
2 B3 073
1 B3 141
2 P-A 005
2 P-A 007

# 99eb0efd
Energy: Psychic
1 A1a 068
1 A2 147
1 A2 150
1 A2b 070
2 A4a 023
1 B1 121
1 B1 225
1 B1 226
1 B2 154
2 B2a 010
2 B3 073
1 B3 141
1 B3 147
2 P-A 005
2 P-A 007

# 9b75af67
Energy: Psychic
1 A1 225
1 A2 150
1 A2b 070
1 A3 149
2 A4 066
1 B1 121
1 B1 225
1 B1 226
1 B1a 069
1 B2 154
2 B2a 010
2 B3 073
1 B3 141
2 P-A 005
2 P-A 007

# a71d4b59
Energy: Psychic
1 A2 147
1 A2 150
1 A2b 070
2 A4a 023
1 B1 121
1 B1 225
1 B1a 069
1 B2 145
1 B2 154
2 B3 072
2 B3 073
1 B3 141
1 B3 147
2 P-A 005
2 P-A 007

# b477f430
Energy: Psychic
1 A1 225
1 A2 150
1 A2b 070
1 A3 149
1 A4 066
1 A4a 023
2 B1 225
1 B1a 069
1 B2 154
2 B3 072
2 B3 073
1 B3 141
1 P-A 002
2 P-A 005
2 P-A 007

# bd4b9e3e
Energy: Psychic
1 A2 148
1 A2 150
1 A2b 070
1 A4 032
1 B1 225
1 B1 226
1 B1a 069
1 B2 150
1 B2 154
2 B2a 010
1 B3 065
1 B3 066
2 B3 073
1 B3 141
1 P-A 002
1 P-A 005
2 P-A 007

# d362d46f
Energy: Psychic
1 A1 225
1 A1a 068
2 A2 147
1 A2 150
2 A2b 070
1 A4 032
1 B1 121
1 B1 225
1 B2 145
2 B3 072
2 B3 073
1 B3 141
2 P-A 005
2 P-A 007

# e57ccec8
Energy: Psychic
1 A1 225
1 A1a 068
1 A2 147
2 A2 150
1 A2a 073
2 A2b 070
1 A3 149
1 B1 225
1 B1a 069
2 B3 072
2 B3 073
1 B3 141
2 P-A 005
2 P-A 007

# f0c1ab4f
Energy: Psychic
1 A2 147
1 A2 150
1 A2b 070
1 A3 080
2 A4 032
1 B1 225
1 B1a 069
1 B2 145
1 B2 154
2 B3 072
2 B3 073
1 B3 141
1 P-A 002
2 P-A 005
2 P-A 007

# fedc1bce
Energy: Psychic
1 A2 147
1 A2 150
1 A3 149
1 A4 032
1 A4 066
2 B1 225
1 B1a 069
1 B2 154
2 B3 072
2 B3 073
1 B3 141
1 B3b 064
1 P-A 002
2 P-A 005
2 P-A 007
