# 114d02bf
Energy: Fighting
2 A1 142
2 A1 150
1 A1 154
1 A1 198
2 A1 224
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# 3512f26b
Energy: Fighting
1 A1 141
1 A1 142
2 A1 150
1 A1 154
1 A1 162
1 A1 163
2 A1 223
2 A1 224
2 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 54b0a12c
Energy: Fighting
2 A1 142
2 A1 150
2 A1 155
2 A1 223
2 A1 224
2 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# 7b722932
Energy: Fighting
2 A1 141
2 A1 142
2 A1 150
1 A1 154
1 A1 203
1 A1 223
2 A1 224
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# ccc9a931
Energy: Fighting
2 A1 142
2 A1 150
1 A1 223
2 A1 224
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 017

# d027ae54
Energy: Fighting
2 A1 142
2 A1 150
1 A1 154
2 A1 224
2 A1 225
2 A1a 047
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017
