# 06c13a06
Energy: Lightning
1 A1 104
2 A1 225
2 A2 061
2 A2 147
2 A2 148
1 A2 150
1 A2 154
1 A2 155
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 0e34d4ef
Energy: Lightning
1 A1 104
2 A1 225
2 A2 061
2 A2 147
2 A2 148
1 A2 150
2 A2 154
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 1b40a40c
Energy: Lightning
1 A1 104
1 A1 223
2 A1 225
2 A2 061
2 A2 147
2 A2 148
1 A2 150
1 A2 154
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 1f2f13a5
Energy: Lightning
1 A1 104
2 A1 225
2 A2 061
2 A2 147
2 A2 148
2 A2 150
1 A2 154
1 A2 155
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 2946a356
Energy: Lightning
1 A1 104
1 A1 223
2 A1 225
2 A2 061
2 A2 147
2 A2 148
1 A2 150
1 A2 154
1 A2 155
1 A2a 069
2 P-A 001
2 P-A 005
2 P-A 007

# 3dbc26f9
Energy: Lightning
1 A1 104
2 A1 225
2 A2 061
2 A2 147
2 A2 148
1 A2 150
1 A2 154
1 A2 155
2 A2a 075
2 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007

# 58a1fe20
Energy: Lightning
1 A1 104
2 A1 225
2 A2 061
2 A2 147
2 A2 148
1 A2 150
1 A2 154
1 A2 155
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 625842dd
Energy: Lightning
1 A1 104
2 A1 225
2 A1a 068
2 A2 061
1 A2 119
2 A2 147
2 A2 148
1 A2 150
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 73487d2d
Energy: Lightning
1 A1 104
2 A1 225
2 A2 061
2 A2 147
2 A2 148
1 A2 150
1 A2 154
1 A2a 073
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 8c78d459
Energy: Lightning
1 A1 104
2 A1 225
2 A2 061
2 A2 147
2 A2 148
1 A2 150
2 A2 154
1 A2 155
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 9e054cce
Energy: Lightning
1 A1 104
1 A1 225
2 A2 061
1 A2 147
2 A2 148
1 A2 150
1 A2b 069
2 A2b 070
2 A2b 071
1 A2b 072
2 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007

# a593c620
Energy: Lightning
1 A1 104
2 A1 225
2 A2 061
2 A2 147
2 A2 148
1 A2 150
2 A2 154
2 A2 155
2 P-A 002
2 P-A 005
2 P-A 007

# b37984e4
Energy: Lightning
1 A1 104
2 A1 223
2 A1 225
2 A2 061
2 A2 147
2 A2 148
1 A2 150
1 A2 154
1 A2 155
2 P-A 001
2 P-A 005
2 P-A 007

# b7f5c9cc
Energy: Lightning
1 A1 104
2 A1 225
1 A2 058
1 A2 059
1 A2 060
2 A2 061
1 A2 146
2 A2 147
2 A2 148
1 A2 150
1 A2 153
1 P-A 002
2 P-A 005
2 P-A 007

# d023471f
Energy: Lightning
1 A1 104
1 A1 225
2 A2 061
2 A2 147
2 A2 148
2 A2 150
1 A2 154
1 A2 155
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# d53be3e3
Energy: Lightning
1 A1 097
1 A1 098
1 A1 104
1 A1 225
1 A1a 027
1 A2 053
1 A2 057
2 A2 061
2 A2 147
1 A2 148
1 A2 153
1 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# d79e8aa6
Energy: Lightning
1 A1 104
2 A1 225
2 A2 061
2 A2 147
2 A2 148
2 A2 150
1 A2 155
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# d8703ebc
Energy: Lightning
1 A1 104
2 A1 225
2 A2 061
2 A2 147
2 A2 148
2 A2 150
1 A2 155
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# eda0805c
Energy: Lightning
1 A1 104
1 A1 223
2 A1 225
2 A2 061
2 A2 147
2 A2 148
1 A2 150
1 A2 154
1 A2 155
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# ee14147d
Energy: Lightning
1 A1 097
1 A1 098
1 A1 104
1 A1 225
1 A2 053
2 A2 061
2 A2 147
2 A2 148
1 A2 150
2 A2 154
2 P-A 001
2 P-A 005
2 P-A 007

# fdce3c3d
Energy: Lightning
1 A1 104
1 A1 225
1 A1a 032
2 A2 061
2 A2 147
2 A2 148
1 A2 150
1 A2 154
1 A2 155
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
