# 25f4a0fa
Energy: Fire
1 A1 033
1 A1 034
1 A1 036
2 A1 037
2 A1 038
1 A1 047
2 A1 221
2 A1a 010
2 A1a 011
2 A1a 068
2 P-A 005
2 P-A 007

# 27930ee4
Energy: Fire
1 A1 033
1 A1 034
1 A1 036
1 A1 037
1 A1 038
1 A1 044
1 A1 045
1 A1 206
2 A1 221
1 A1 223
1 A1a 010
1 A1a 011
1 A1a 068
2 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007

# 2e67c5a7
Energy: Fire
1 A1 033
1 A1 034
1 A1 036
2 A1 037
2 A1 038
1 A1 047
2 A1 221
1 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 3e4ab627
Energy: Fire
2 A1 033
2 A1 034
2 A1 036
2 A1 037
2 A1 038
1 A1 047
1 A1 048
2 A1 221
2 P-A 002
2 P-A 005
2 P-A 007

# 3fc9bba3
Energy: Fire
2 A1 033
2 A1 034
1 A1 036
2 A1 037
2 A1 038
1 A1 047
1 A1 221
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 44f53293
Energy: Fire
2 A1 033
1 A1 034
1 A1 036
2 A1 037
2 A1 038
1 A1 047
2 A1 221
2 A1 225
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 4a413638
Energy: Fire
2 A1 033
2 A1 034
2 A1 036
2 A1 037
2 A1 038
1 A1 047
1 A1 204
1 A1 221
1 A1 223
1 A1 225
2 P-A 001
1 P-A 002
2 P-A 007

# 5958d337
Energy: Fire
1 A1 036
2 A1 037
2 A1 038
1 A1 225
2 A2b 008
2 B1 217
2 B1 225
2 B1a 012
1 B2 150
1 B2a 093
2 P-A 005
2 P-A 007

# 5b414ed1
Energy: Fire
2 A1 033
1 A1 034
1 A1 036
2 A1 037
2 A1 038
1 A1 047
1 A1 186
1 A1 187
1 A1 188
1 A1 221
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 70538b5b
Energy: Fire
2 A1 033
2 A1 034
2 A1 036
2 A1 037
2 A1 038
1 A1 047
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 7ae7aa02
Energy: Fire
1 A1 033
1 A1 034
1 A1 036
2 A1 037
2 A1 038
1 A1 047
2 A1 221
1 A1 223
2 A1 225
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 88849b97
Energy: Fire
2 A1 033
2 A1 034
2 A1 036
2 A1 037
2 A1 038
2 A1 221
1 A1 223
1 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# ac1c43d9
Energy: Fire
2 A1 033
2 A1 034
1 A1 036
2 A1 037
2 A1 038
1 A1 045
1 A1 047
1 A1 206
2 A1 221
1 A1 225
1 P-A 001
2 P-A 002
2 P-A 005

# b4676c75
Energy: Fire
1 A1 033
1 A1 034
1 A1 036
2 A1 037
2 A1 038
1 A1 042
1 A1 043
1 A1 044
1 A1 047
2 A1 221
1 A1 223
1 A1 225
2 P-A 001
1 P-A 005
2 P-A 007

# ba746270
Energy: Fire
2 A1 033
2 A1 034
2 A1 036
2 A1 037
2 A1 038
1 A1 047
2 A1 221
2 A1 225
1 P-A 002
2 P-A 005
2 P-A 007

# d9127aaf
Energy: Fire
2 A1 033
2 A1 034
2 A1 036
2 A1 037
2 A1 038
1 A1 047
1 A1 221
1 A1 223
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# dc7bf6ec
Energy: Fire
2 A1 033
2 A1 034
2 A1 036
2 A1 037
2 A1 038
1 A1 047
1 A1 221
1 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
