# 3a7fe211
Energy: Water
1 A1 082
1 A1 216
1 A2 147
1 A2 150
2 A3 144
1 B1 066
2 B1 067
2 B1 068
2 B1 069
2 B1 216
1 B1 221
2 B1 225
2 P-A 007

# 46497bce
Energy: Water
1 A2 147
1 A2 150
1 A2 155
2 A3 144
1 B1 066
2 B1 067
2 B1 068
2 B1 069
2 B1 216
2 B1 221
1 B1 225
1 P-A 005
2 P-A 007

# 56cc14c8
Energy: Water
2 A2 150
2 A3 144
2 B1 067
2 B1 068
2 B1 069
2 B1 070
2 B1 216
2 B1 221
2 P-A 005
2 P-A 007

# 7e87ddff
Energy: Water
1 A1 220
1 A2 150
1 A2 155
2 A3 144
1 B1 066
2 B1 067
2 B1 068
2 B1 069
2 B1 216
1 B1 219
1 B1 221
1 B1 223
1 P-A 005
2 P-A 007

# aa3417d4
Energy: Water
1 A1 082
1 A1 216
1 A2 150
2 A3 144
1 B1 066
2 B1 067
2 B1 068
2 B1 069
2 B1 216
1 B1 221
2 B1 225
1 P-A 005
2 P-A 007
