# 1e299ec4
Energy: Water
2 A1 087
2 A1 089
2 A1 220
1 A2 150
1 A2 155
2 A3 144
1 A3b 034
1 A4 134
1 A4 158
2 A4a 020
2 P-A 005
1 P-A 006
2 P-A 007

# 4d3d7a76
Energy: Water
2 A1 087
2 A1 089
2 A1 220
1 A2 147
1 A2 150
2 A2a 072
2 A3 144
1 A3b 034
1 A4 134
2 A4a 020
2 P-A 005
2 P-A 007

# cb567e2c
Energy: Water
2 A1 087
2 A1 089
1 A2 147
1 A2 150
1 A2a 072
1 A2b 071
2 A3 144
1 A3b 034
1 A3b 055
1 A4 158
2 A4a 020
2 P-A 005
1 P-A 006
2 P-A 007

# e227969b
Energy: Water
2 A1 087
2 A1 089
2 A1 220
1 A2 147
2 A2 150
1 A2 155
2 A3 144
1 A3b 034
1 A4 134
2 A4a 020
2 P-A 005
2 P-A 007

# e2f04c47
Energy: Water
2 A1 087
2 A1 089
2 A1 220
1 A2 150
1 A2 155
1 A2a 072
2 A3 144
1 A3b 034
1 A4 134
1 A4 158
2 A4a 020
2 P-A 005
2 P-A 007
