# 0f5e687e
Energy: Fire
2 A2b 071
2 A3a 064
2 A3b 009
2 A3b 034
2 A3b 056
2 A3b 066
2 A4 032
2 A4 134
2 P-A 005
2 P-A 007

# 104ede35
Energy: Fire
1 A2 150
1 A2 155
1 A2b 071
1 A3 151
2 A3b 009
1 A3b 034
1 A3b 056
2 A3b 066
1 A4 032
2 B1 184
1 B1 217
1 B1 225
1 B1 226
2 P-A 005
2 P-A 007

# 1103a8b6
Energy: Fire
1 A1 045
1 A1 225
2 A2b 071
2 A3b 009
1 A3b 010
2 A3b 034
2 A3b 056
2 A3b 066
1 A4 032
2 A4 134
2 P-A 005
2 P-A 007

# 124d1af5
Energy: Fire
1 A1 045
1 A1 225
1 A1a 032
1 A2b 071
2 A3b 009
2 A3b 034
2 A3b 056
2 A3b 066
1 A4 032
1 A4 066
2 A4 134
2 P-A 005
2 P-A 007

# 12a0503f
Energy: Fire
2 A3 144
2 A3b 009
2 A3b 034
1 A3b 056
2 B1 041
2 B1 043
2 B1 184
1 B1 217
1 B1 223
2 P-A 005
1 P-A 006
2 P-A 007

# 13fc2e7c
Energy: Fire
1 A1 045
1 A2 155
1 A2b 071
1 A3 151
2 A3b 009
2 A3b 034
2 A3b 056
2 A3b 066
2 A4 032
2 A4 134
2 P-A 005
2 P-A 007

# 17331509
Energy: Fire
2 A3 144
1 A3 151
2 A3b 009
2 A3b 034
2 A3b 056
2 A4 027
2 A4 029
2 A4 134
1 A4 157
2 P-A 005
2 P-A 007

# 18052a05
Energy: Fire
1 A1 225
1 A2 155
1 A2b 071
2 A3 037
2 A3 150
2 A3b 009
1 A3b 034
1 A3b 056
2 A3b 066
2 A4 134
1 A4 157
2 P-A 005
2 P-A 007

# 1900153f
Energy: Fire
1 A1 225
1 A2 148
1 A2 150
1 A2b 071
2 A3b 009
1 A3b 034
1 A3b 056
2 A3b 066
2 A4 032
2 A4 134
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 2365524c
Energy: Fire
1 A1 045
2 A2b 071
1 A3a 064
2 A3b 009
2 A3b 034
2 A3b 056
2 A3b 066
2 A4 032
2 A4 134
2 P-A 005
2 P-A 007

# 2498bf4c
Energy: Fire
1 A1 045
1 A2 146
2 A3a 064
2 A3b 009
2 A3b 034
2 A3b 056
2 A3b 066
2 A4 032
2 A4 134
2 P-A 005
2 P-A 006

# 2848b4a8
Energy: Fire
1 A2 146
1 A2 147
1 A2 155
1 A2b 071
2 A3 133
2 A3 135
2 A3 144
2 A3b 009
1 A3b 034
2 A3b 055
1 A3b 056
2 P-A 005
2 P-A 007

# 291e21b3
Energy: Fire
2 A1 045
2 A2b 071
1 A3 151
1 A3a 064
2 A3b 009
1 A3b 034
1 A3b 056
2 A3b 066
2 A4 032
2 A4 134
2 P-A 005
2 P-A 007

# 2dcfaf1c
Energy: Fire
1 A1 225
1 A1a 068
1 A2 155
2 A3b 009
2 A3b 010
1 A3b 034
1 A3b 055
1 A3b 056
2 A3b 066
2 A4 032
1 A4 134
1 A4 158
2 P-A 005
2 P-A 007

# 310e6490
Energy: Fire
1 A1 045
1 A1 225
1 A2 155
1 A2b 071
1 A3 151
1 A3a 064
2 A3b 009
1 A3b 034
1 A3b 056
2 A3b 066
2 A4 032
2 A4 134
2 P-A 005
2 P-A 007

# 32942213
Energy: Fire
1 A1 225
2 A2b 071
2 A3b 009
1 A3b 034
1 A3b 056
2 A3b 066
2 A4 032
2 A4 134
1 B1 223
2 B1 225
2 P-A 005
2 P-A 007

# 507a1a91
Energy: Fire
1 A1 225
1 A2 146
1 A2 150
1 A2b 071
2 A3b 009
1 A3b 034
1 A3b 056
2 A3b 066
2 A4 032
2 B1 184
1 B1 217
1 B1 225
1 B1 226
1 P-A 005
2 P-A 007

# 512e8a82
Energy: Fire
1 A1 225
1 A2b 071
2 A3 133
2 A3 135
2 A3 144
2 A3b 009
2 A3b 034
2 A3b 055
1 A3b 056
2 P-A 005
1 P-A 006
2 P-A 007

# 514570af
Energy: Fire
1 A1 045
2 A1 225
1 A2 147
1 A2 148
1 A2b 071
2 A3b 009
1 A3b 034
1 A3b 056
2 A3b 066
2 A4 032
2 A4 134
2 P-A 005
2 P-A 007

# 5bb06a3c
Energy: Fire
1 A2 147
1 A2 150
1 A3b 008
2 A3b 009
2 A3b 034
2 A3b 056
2 A3b 066
1 A4 151
2 B1 184
1 B1 217
1 B2 153
2 P-A 005
2 P-A 007

# 5fee6462
Energy: Fire
1 A2 150
1 A2 155
1 A2b 071
2 A3 037
2 A3 150
2 A3b 009
1 A3b 034
1 A3b 056
2 A3b 066
2 A4 134
1 A4 157
2 P-A 005
2 P-A 007

# 5ff6b191
Energy: Fire
1 A2 155
2 A3 144
2 A3b 009
1 A3b 034
1 A3b 056
2 A3b 066
2 A4 027
2 A4 029
2 A4 134
1 A4 158
2 P-A 005
2 P-A 007

# 6546976e
Energy: Fire
1 A2 147
1 A2 150
1 A2 155
2 A3 133
2 A3 135
2 A3 144
2 A3b 009
1 A3b 034
2 A3b 055
1 A3b 056
1 P-A 002
2 P-A 005
2 P-A 007

# 68ebe9da
Energy: Fire
1 A1 102
2 A2b 071
1 A3a 064
2 A3b 009
2 A3b 034
2 A3b 056
2 A3b 066
2 A4 066
2 A4 134
2 P-A 005
2 P-A 007

# 69511983
Energy: Fire
1 A1 225
1 A2 147
2 A2b 071
1 A3b 008
2 A3b 009
1 A3b 034
1 A3b 056
2 A3b 066
2 A4 032
2 A4 134
1 A4 158
2 P-A 005
2 P-A 007

# 6cc0c77f
Energy: Fire
1 A1 045
1 A2 155
2 A2b 071
1 A3a 064
2 A3b 009
2 A3b 034
2 A3b 056
2 A3b 066
1 A4 032
2 A4 134
2 P-A 005
2 P-A 007

# 6dc8e405
Energy: Fire
1 A1 045
1 A2 155
1 A2b 071
1 A3a 064
2 A3b 009
2 A3b 034
2 A3b 056
2 A3b 066
2 A4 032
2 A4 134
2 P-A 005
2 P-A 007

# 70c26b66
Energy: Fire
1 A2b 071
2 A3 133
2 A3 135
2 A3 144
2 A3b 009
2 A3b 034
2 A3b 055
2 A3b 056
1 A3b 066
2 P-A 005
2 P-A 007

# 73af85c6
Energy: Fire
1 A1 045
1 A1 225
1 A2 155
2 A2b 071
1 A3a 064
2 A3b 009
1 A3b 034
2 A3b 055
1 A3b 056
2 A3b 066
2 A4 032
2 P-A 005
2 P-A 007

# 78555367
Energy: Fire
1 A1 045
1 A1 225
1 A2 147
1 A2b 071
2 A3b 009
1 A3b 034
1 A3b 056
2 A3b 066
2 A4 032
2 B1 184
2 B1 226
1 P-A 005
1 P-A 006
2 P-A 007

# 7865e87d
Energy: Fire
1 A1 045
1 A1 225
1 A2 155
1 A2b 071
2 A3b 009
2 A3b 034
2 A3b 056
2 A3b 066
2 A4 032
2 A4 134
2 P-A 005
2 P-A 007

# 7d251664
Energy: Fire
1 A1 225
1 A1a 068
1 A2 150
1 A2b 071
1 A3b 008
2 A3b 009
1 A3b 010
1 A3b 034
1 A3b 056
2 A3b 066
2 A4 134
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 7de6f4df
Energy: Fire
1 A1 045
1 A1 225
1 A2 146
1 A2 147
2 A2b 071
2 A3b 009
1 A3b 034
1 A3b 056
2 A3b 066
1 A4 032
2 A4 134
1 A4 158
2 P-A 005
2 P-A 007

# 7f78eaec
Energy: Fire
1 A1 045
1 A2 146
1 A2 147
2 A2b 071
1 A3a 064
2 A3b 009
1 A3b 034
1 A3b 056
2 A3b 066
2 A4 032
2 A4 134
2 P-A 005
2 P-A 007

# 8140a766
Energy: Fire
1 A2 147
1 A2 155
1 A2b 071
1 A3a 064
2 A3b 009
2 A3b 034
2 A3b 056
2 A3b 066
2 A4 032
2 A4 134
2 P-A 005
2 P-A 007

# 81412922
Energy: Fire
1 A1 102
1 A2 155
1 A2b 071
1 A3 066
1 A3 151
1 A3a 064
2 A3b 009
1 A3b 034
1 A3b 056
2 A3b 066
2 A4 066
2 A4 134
2 P-A 005
2 P-A 007

# 82b1f916
Energy: Fire
1 A1 045
2 A2b 071
2 A3b 009
2 A3b 034
2 A3b 056
2 A3b 066
2 A4 032
1 A4 071
2 A4 134
2 P-A 005
2 P-A 007

# 84997bf2
Energy: Fire
1 A2 146
1 A2 147
1 A2 150
1 A2b 069
2 A2b 071
2 A3b 009
1 A3b 034
2 A3b 055
1 A3b 056
2 A3b 066
2 P-A 001
2 P-A 005
2 P-A 007

# a08179ad
Energy: Fire
1 A1 045
1 A1 225
1 A2 147
1 A2 155
1 A2b 071
1 A3 151
2 A3b 009
2 A3b 034
2 A3b 055
2 A3b 056
2 A3b 066
2 P-A 005
2 P-A 007

# a0b54395
Energy: Fire
1 A1a 068
1 A2 150
1 A2b 069
1 A2b 071
2 A3 037
2 A3 150
2 A3b 009
1 A3b 034
2 A3b 055
1 A3b 056
2 A3b 066
2 P-A 005
2 P-A 007

# a1529de1
Energy: Fire
1 A2 150
1 A2b 071
1 A3 144
1 A3 151
1 A3a 064
2 A3b 009
1 A3b 034
1 A3b 056
2 A3b 066
1 A4 027
1 A4 029
1 A4 032
2 A4 134
2 P-A 005
2 P-A 007

# a5b913ce
Energy: Fire
2 A1 087
2 A1 089
2 A2 150
2 A3 144
2 A3b 009
2 A3b 034
2 A3b 056
2 A4 134
2 P-A 005
2 P-A 007

# a8ceb08b
Energy: Fire
1 A1 045
1 A1 225
2 A2b 071
2 A3b 009
2 A3b 034
2 A3b 056
2 A3b 066
2 A4 032
2 A4 134
2 P-A 005
2 P-A 007

# a942e115
Energy: Fire
1 A1 045
1 A2 146
