# 0f509223
Energy: Fire
1 A2 148
2 A2 150
2 A3 144
1 A3 155
2 B1 033
1 B1 034
2 B1 035
2 B1 044
1 B1 217
2 B1 225
2 P-A 005
2 P-A 007

# 1fc06767
Energy: Fire
1 A1 048
2 A2 148
2 A2 150
2 A3 144
1 A3 155
2 B1 033
1 B1 034
2 B1 035
1 B1 044
1 B1 217
1 B1 225
2 P-A 005
2 P-A 007

# 33561ca7
Energy: Fire
2 A2 150
2 A3 144
2 B1 033
2 B1 035
2 B1 044
2 B1 217
2 B1 225
1 B2a 093
1 B3 024
2 P-A 005
2 P-A 007

# 5fc15e78
Energy: Fire
2 A2 148
1 A2 150
1 A2b 071
2 A3 144
2 B1 033
1 B1 034
2 B1 035
2 B1 044
1 B1 217
2 B1 225
2 P-A 005
2 P-A 007

# 8ca0cde7
Energy: Fire
2 A2 147
1 A2 150
1 A2b 070
2 A3 144
1 A3 155
2 B1 033
2 B1 035
2 B1 044
1 B1 217
2 B1 225
2 P-A 005
2 P-A 007

# 9c23ebcf
Energy: Fire
1 A1 225
2 A2 148
1 A2 150
2 A3 144
2 B1 033
1 B1 034
2 B1 035
2 B1 044
1 B1 217
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# a163d71c
Energy: Fire
2 A2 148
2 A2 150
1 A2b 070
2 A3 144
2 B1 033
1 B1 034
2 B1 035
2 B1 044
1 B1 217
1 B1 225
2 P-A 005
2 P-A 007

# a235333a
Energy: Fire
1 A1 225
2 A2 148
1 A2 150
2 A3 144
2 B1 033
2 B1 035
2 B1 044
2 B1 217
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# adc115bd
Energy: Fire
1 A1 225
1 A2 148
1 A2 150
2 A3 144
1 A3 155
2 B1 033
1 B1 034
2 B1 035
2 B1 044
2 B1 217
1 B1 225
2 P-A 005
2 P-A 007

# dce82e54
Energy: Fire
1 A1 048
2 A2 148
1 A2 150
2 A3 144
1 A3 155
2 B1 033
1 B1 034
2 B1 035
1 B1 044
1 B1 217
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# eb8284b3
Energy: Fire
2 A2 148
1 A2 150
2 A3 144
1 A3 155
2 B1 033
1 B1 034
2 B1 035
2 B1 044
1 B1 217
2 B1 225
2 P-A 005
2 P-A 007

# fb8af590
Energy: Fire
1 A1 225
1 A2 150
1 A2 155
2 A3 144
1 A3 155
2 B1 033
1 B1 034
2 B1 035
2 B1 044
2 B1 217
1 B1 225
2 P-A 005
2 P-A 007
