# 18fa6290
Energy: Fire
1 A1 225
1 A2 027
1 A2 029
1 A2 147
2 A2b 008
1 A2b 009
2 A2b 010
1 A2b 069
1 A2b 071
2 A3 144
2 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# 21d3f598
Energy: Fire
1 A2 027
2 A2 029
1 A2 146
2 A2b 008
1 A2b 009
2 A2b 010
1 A2b 070
2 A3 144
1 A3 151
2 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# 25b2b143
Energy: Fire
2 A2 027
1 A2 028
2 A2 029
1 A2 155
2 A2b 008
1 A2b 009
2 A2b 010
1 A2b 069
1 A2b 071
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 38b20c4b
Energy: Fire
2 A1 033
1 A1 225
1 A2 027
1 A2 029
1 A2 146
1 A2 147
1 A2 155
1 A2b 009
2 A2b 010
1 A2b 071
2 A3 144
2 A3 155
2 P-A 005
2 P-A 007

# 5b052097
Energy: Fire
2 A1 033
1 A2 027
1 A2 029
2 A2 146
2 A2 147
1 A2b 009
2 A2b 010
2 A2b 071
2 A3 144
2 A3 155
1 P-A 005
2 P-A 007

# 67ad576c
Energy: Fire
2 A1 033
1 A1 225
1 A2 027
1 A2 029
1 A2 146
1 A2 147
1 A2b 009
2 A2b 010
1 A2b 069
2 A3 144
2 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# 6cd6565a
Energy: Fire
2 A1 033
1 A1 036
1 A1 047
1 A1 225
2 A2 027
1 A2 028
1 A2 029
2 A2b 009
1 A2b 010
1 A2b 069
1 A2b 070
1 A3 144
2 P-A 001
1 P-A 005
2 P-A 007

# 82e70d65
Energy: Fire
2 A1 033
1 A1 225
2 A2 027
2 A2 029
2 A2 154
2 A2b 010
1 A2b 069
1 A2b 070
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 893ad0df
Energy: Fire
1 A1 225
2 A2 027
1 A2 028
2 A2 029
2 A2b 008
1 A2b 009
2 A2b 010
1 A2b 069
2 A3 144
2 A3 155
2 P-A 005
2 P-A 007

# 915bbfd5
Energy: Fire
1 A1 225
1 A2 027
1 A2 028
1 A2 029
1 A2 146
1 A2 155
2 A2b 008
1 A2b 009
2 A2b 010
1 A2b 071
2 A3 144
2 A3 155
2 P-A 005
2 P-A 007

# 98d23f1e
Energy: Fire
2 A1 033
1 A1 047
1 A1 225
1 A2 027
1 A2 028
1 A2 029
1 A2b 009
2 A2b 010
1 A2b 070
2 A3 144
2 A3 155
1 P-A 001
2 P-A 005
2 P-A 007

# a18cfd79
Energy: Fire
2 A2 027
2 A2 028
2 A2 029
2 A2b 008
2 A2b 009
2 A2b 010
1 A2b 070
2 A3 144
2 A3 155
1 P-A 005
2 P-A 007

# ba226e9f
Energy: Fire
2 A1 033
1 A1 036
1 A1 047
1 A1 225
1 A2 027
1 A2 028
1 A2 029
1 A2b 009
1 A2b 010
1 A2b 070
2 A3 144
2 A3 155
1 P-A 001
2 P-A 005
2 P-A 007

# c630165c
Energy: Fire
1 A1 036
1 A1 044
1 A1 047
1 A1 225
1 A1a 068
1 A2 027
1 A2 028
1 A2 029
1 A2 154
1 A2b 008
1 A2b 009
1 A2b 010
1 A2b 071
1 A2b 072
2 A3 144
2 A3 155
2 P-A 007

# cda56230
Energy: Fire
2 A2 027
1 A2 028
2 A2 029
2 A2 146
2 A2b 008
1 A2b 009
2 A2b 010
1 A2b 069
2 A3 144
1 P-A 002
2 P-A 005
2 P-A 007

# d462246c
Energy: Fire
2 A1 033
1 A2 027
1 A2 029
1 A2 146
1 A2 147
1 A2b 009
2 A2b 010
1 A2b 069
1 A2b 071
2 A3 144
2 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# edffaba9
Energy: Fire
2 A1 033
1 A1 225
2 A2 027
1 A2 028
2 A2 029
1 A2 147
1 A2b 009
2 A2b 010
1 A2b 069
1 A2b 071
2 A3 144
2 P-A 005
2 P-A 007

# f91a9783
Energy: Fire
1 A1 225
2 A2 027
1 A2 028
2 A2 029
1 A2 146
2 A2b 008
1 A2b 009
2 A2b 010
1 A2b 069
2 A3 144
1 P-A 002
2 P-A 005
2 P-A 007
