# 39ff039f
Energy: Fighting
2 A2 092
1 A2 147
1 A2 150
2 B1 225
2 B3 079
2 B3 087
2 B3 088
1 B3 149
1 B3 154
1 B3a 036
1 B3a 069
2 P-A 005
2 P-A 007

# 3a709cbc
Energy: Fighting
2 A2 092
1 A2 150
1 A2b 070
1 B1 124
1 B1 219
2 B2 145
1 B2 153
2 B3 079
1 B3 087
1 B3 088
2 B3 149
1 P-A 002
2 P-A 005
2 P-A 007

# 58261cf2
Energy: Fighting
1 A1 225
1 A1a 068
2 A2 092
1 A2 150
1 B1 225
1 B2 150
2 B3 079
2 B3 088
1 B3 149
1 B3 154
1 B3a 036
2 P-A 005
2 P-A 007
2 P-B 059

# 88528429
Energy: Fighting
2 A2 091
2 A2 092
1 A2 148
1 A2 150
1 B1 124
1 B1 219
1 B1 225
1 B2 150
2 B3 087
2 B3 088
1 B3 149
1 B3 154
2 P-A 005
2 P-A 007

# 96d310c1
Energy: Fighting
1 A1 225
1 A1a 068
2 A2 092
1 A2 150
2 A2b 042
1 A2b 070
2 B3 088
1 B3 147
1 B3 154
1 B3a 036
1 B3a 069
2 P-A 005
2 P-A 007
2 P-B 059

# adefa52c
Energy: Fighting
2 A2 091
2 A2 092
1 A2 148
1 A2 150
1 A2b 071
1 B1 124
1 B1 219
1 B1 225
1 B2 150
2 B3 087
2 B3 088
1 B3 154
2 P-A 005
2 P-A 007

# b4fe9afe
Energy: Fighting
2 A2 092
1 A2 150
1 A2b 070
1 B1 219
1 B1 225
2 B2 145
2 B3 079
2 B3 087
2 B3 088
1 B3 149
1 B3 154
2 P-A 005
2 P-A 007

# bec8bac1
Energy: Fighting
2 A2 091
2 A2 092
1 A2 150
2 A4 101
1 B1 223
1 B1 225
1 B2 150
2 B3 087
2 B3 088
1 B3 149
1 B3 154
2 P-A 005
2 P-A 007

# f1493f53
Energy: Fighting
1 A1 225
2 A2 092
1 A2 150
2 A2b 042
1 A2b 070
1 B1 225
1 B2 150
1 B2 153
2 B3 088
1 B3 147
1 P-A 002
2 P-A 005
2 P-A 007
2 P-B 059
