# 2841a82a
Energy: Water
2 A1 220
2 A1a 068
1 A2 049
2 A2 050
1 A2 154
1 A2 155
1 A2a 023
1 A2a 072
1 A2b 071
1 A3a 064
2 A4 151
1 A4a 020
2 P-A 005
2 P-A 007

# 7800768f
Energy: Water
2 A1 220
1 A2 049
1 A2 147
1 A2 150
1 A2 155
1 A2a 072
1 A3 144
1 A3 151
2 A4a 020
1 B1 225
1 B2 154
1 B2a 034
1 B2a 036
1 B2a 037
2 P-A 005
2 P-A 007

# 937b7f5c
Energy: Water
1 A1 225
1 A1a 068
1 A2 049
1 A2 050
1 A2 147
1 A2 155
1 A2a 072
1 A2b 071
1 A3 141
1 A3 151
2 A4 151
2 A4a 020
2 A4a 023
2 P-A 005
2 P-A 007

# 9a794b6d
Energy: Water
2 A1 220
1 A1 225
2 A1a 068
1 A2 049
1 A2 147
2 A2a 023
2 A2a 072
1 A2b 071
2 A4a 020
2 A4a 023
2 P-A 005
2 P-A 007

# a44a0918
Energy: Water
2 A1 220
2 A1a 068
1 A2 049
2 A2 050
1 A2 150
1 A2 155
1 A2a 072
1 A2b 071
1 A3 141
1 A3a 064
2 A4 151
1 A4a 020
2 P-A 005
2 P-A 007

# ba933423
Energy: Water
2 A1 220
1 A1a 068
2 A2 049
2 A2 050
1 A2 147
1 A2 150
1 A2 155
1 A2a 023
2 A4 151
2 A4a 020
1 A4a 023
2 P-A 005
2 P-A 007

# bc15d2e0
Energy: Water
2 A1 220
1 A2 049
1 A2 147
1 A2 150
1 A2 155
1 A2a 072
1 A3 144
2 A4a 020
2 B1 225
1 B2 154
1 B2a 034
1 B2a 036
1 B2a 037
2 P-A 005
2 P-A 007

# c4b28c62
Energy: Water
1 A1 220
2 A1a 068
2 A2 049
2 A2 050
1 A2 147
2 A2a 072
1 A2b 071
1 A3 141
2 A4 151
2 A4a 020
2 P-A 005
2 P-A 007

# c886ab4c
Energy: Water
2 A1 220
1 A1a 068
1 A2 049
1 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A2a 072
2 A4a 020
2 A4a 023
1 A4a 059
1 A4a 065
2 P-A 005
2 P-A 007
