# 3a706790
Energy: Darkness
1 A1 225
2 A2 147
2 A2 150
1 A2b 070
2 A3 066
2 A4 066
1 A4 120
2 B1 151
1 B1 225
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 6e80693d
Energy: Darkness
1 A1 225
2 A2 147
1 A2 150
2 A2b 070
1 A2b 071
2 A3 066
2 A4 066
2 B1 151
1 B1 225
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 7d5fb36f
Energy: Darkness
1 A1 225
2 A2 148
2 A2 150
1 A2b 070
2 A3 066
1 A3 151
2 A4 066
2 B1 151
1 B1 225
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# cfa2528b
Energy: Darkness
2 A1 225
2 A2 148
2 A2 150
1 A2b 070
2 A3 066
1 A3 151
2 A4 066
2 B1 151
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
