# 15b07378
Energy: Lightning
2 A2 058
2 A2 060
2 A2 153
2 A3 144
2 A3a 021
2 A3b 025
2 A4 134
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 40f66637
Energy: Lightning
2 A2 058
2 A2 060
2 A2 153
1 A2 154
1 A3 066
2 A3 144
1 A3a 019
2 A3b 025
2 A3b 055
2 P-A 005
1 P-A 006
2 P-A 007

# 74db76a3
Energy: Lightning
1 A1 102
1 A2 058
1 A2 060
2 A2 147
2 A2 153
2 A3 144
1 A3a 013
1 A3a 015
1 A3b 025
1 A3b 055
1 A4 134
1 A4 156
2 P-A 005
1 P-A 006
2 P-A 007

# 778df136
Energy: Lightning
2 A2 058
2 A2 060
1 A2 148
1 A2 150
2 A2 153
2 A3 066
2 A3 144
2 A3b 025
2 A3b 055
2 P-A 005
2 P-A 007

# 77fe78ed
Energy: Lightning
2 A2 058
2 A2 060
1 A2 147
2 A2 153
2 A2 155
1 A3 066
2 A3 144
2 A3b 025
2 A3b 055
2 P-A 005
2 P-A 007

# 92aec6ce
Energy: Lightning
2 A2 058
2 A2 060
1 A2 147
2 A2 153
1 A2 155
1 A2b 071
1 A3 066
2 A3 144
2 A3b 025
2 A3b 055
2 P-A 005
2 P-A 007

# 97975cd0
Energy: Lightning
1 A2 058
2 A2 060
1 A2 147
2 A2 153
2 A3 144
1 A3a 013
2 A3a 021
2 A3b 025
2 A4 134
1 A4 151
2 P-A 005
2 P-A 007

# ba69ef51
Energy: Lightning
2 A2 058
2 A2 060
1 A2 146
2 A2 153
1 A2 155
2 A3 144
2 A3a 021
2 A3b 025
2 A3b 055
2 P-A 005
2 P-A 007

# c59f9605
Energy: Lightning
2 A2 060
2 A2 153
2 A3a 021
2 A3a 065
2 A3b 025
2 A4 134
1 A4 158
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007
