# 21fd3e62
Energy: Lightning
1 A2 147
1 A2 148
1 A2 150
1 A2b 070
1 A3 066
1 A3b 025
1 A4 066
1 B1 081
2 B1 184
2 B1 225
1 B1 226
1 B3 147
1 B3a 019
1 B3a 073
1 P-A 005
1 P-A 006
2 P-A 007

# 5d0b78bf
Energy: Lightning
1 A1 223
1 A1 225
1 A2 147
1 A2 148
1 A2 150
1 A2b 070
1 A3b 025
1 A3b 066
2 B1 081
2 B1 184
2 B1 225
1 B3a 019
1 B3a 073
2 P-A 005
2 P-A 007

# 7037e852
Energy: Lightning
1 A1 225
1 A2 148
1 A2 150
2 A3a 021
1 A3b 025
1 A4 066
1 A4 151
1 B1 081
2 B1 184
1 B1 225
1 B2a 086
1 B3a 019
1 B3a 073
1 B3a 074
2 P-A 005
2 P-A 007

# 7e270156
Energy: Lightning
2 A2 148
1 A2 150
1 A2b 070
1 A3 066
2 A3a 021
2 B1 081
2 B1 184
1 B2a 086
1 B3 147
2 B3a 019
1 B3a 070
1 B3a 073
2 P-A 005
1 P-A 007
