# 2798a97a
Energy: Fire
1 A1 048
2 A1a 068
2 A2 023
2 A2 024
2 A2 027
2 A2 028
2 A2 029
1 A2 146
2 A2 154
1 P-A 002
1 P-A 005
2 P-A 007

# 5f886ad2
Energy: Fire
2 A2 023
2 A2 024
2 A2 027
2 A2 028
2 A2 029
2 A2 146
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 69049e61
Energy: Fire
2 A1a 068
2 A2 023
2 A2 024
2 A2 027
2 A2 028
2 A2 029
1 A2 146
2 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 7f8e4cde
Energy: Fire
2 A2 023
2 A2 024
1 A2 025
1 A2 026
2 A2 027
2 A2 028
2 A2 029
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007
