# 081eb921
Energy: Fighting
2 A1 147
2 A1 149
2 A1 150
2 A1 224
2 A1a 044
2 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 1e13e9f1
Energy: Fighting
2 A1 147
2 A1 148
2 A1 149
2 A1 150
1 A1 223
2 A1 224
1 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 24d81ab3
Energy: Fighting
2 A1 147
2 A1 149
2 A1 150
2 A1 223
2 A1 224
1 A1 225
2 A1a 044
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 362036ca
Energy: Fighting
2 A1 147
2 A1 148
2 A1 149
2 A1 150
2 A1 224
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# 38bc844e
Energy: Fighting
2 A1 147
2 A1 148
2 A1 149
2 A1 150
1 A1 223
2 A1 224
2 A1 225
2 P-A 001
1 P-A 005
2 P-A 006
2 P-A 007

# 3b1e31fa
Energy: Fighting
2 A1 147
2 A1 148
2 A1 149
2 A1 150
1 A1 154
2 A1 223
2 A1 224
1 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 5a31396b
Energy: Fighting
2 A1 147
2 A1 148
1 A1 149
2 A1 150
2 A1 224
2 A1 225
1 A1a 045
2 A1a 056
2 P-A 001
2 P-A 005
2 P-A 007

# 62f662ea
Energy: Fighting
2 A1 147
2 A1 148
2 A1 149
2 A1 150
2 A1 224
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# ab21f1cd
Energy: Fighting
2 A1 147
1 A1 149
2 A1 150
1 A1 154
2 A1 224
1 A1 225
2 A1a 044
1 A1a 045
1 A1a 068
1 A2 148
1 A2 150
1 A2b 071
2 P-A 005
2 P-A 007

# b5db9b58
Energy: Fighting
2 A1 147
2 A1 148
2 A1 149
2 A1 150
1 A1 155
1 A1 223
2 A1 224
2 A1 225
2 P-A 001
2 P-A 005
2 P-A 007

# c32a6489
Energy: Fighting
2 A1 147
2 A1 149
2 A1 150
2 A1 223
2 A1 224
2 A1a 044
2 A1a 047
2 A1a 060
2 A1a 068
2 P-A 007

# c6f353ae
Energy: Fighting
2 A1 147
2 A1 149
2 A1 150
1 A1 223
2 A1 224
2 A1a 044
2 A2 146
1 A2 150
2 A2 154
2 P-A 005
2 P-A 007

# fcb0d965
Energy: Fighting
2 A1 147
2 A1 149
2 A1 150
2 A1 154
1 A1 223
2 A1 224
1 A1 225
2 A1a 044
2 P-A 001
2 P-A 005
2 P-A 007
