# 069bb1df
Energy: Fighting
1 A1 225
2 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 147
2 A2a 063
2 A2a 074
1 A2b 069
1 A2b 070
1 A2b 071
1 A2b 072
1 P-A 005
2 P-A 007

# 0a69a260
Energy: Fighting
1 A2 088
2 A2 089
2 A2 144
1 A2 147
1 A2 148
2 A2a 063
2 A2a 074
2 A2b 069
2 A3 144
2 A3 149
1 P-A 005
2 P-A 007

# 0ccaa77f
Energy: Fighting
1 A1 225
2 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 147
1 A2 150
2 A2a 063
2 A2a 074
2 A2b 069
1 A2b 071
1 P-A 001
2 P-A 007

# 0db03be8
Energy: Fighting
2 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A2a 063
2 A2a 074
2 A2b 069
1 A2b 070
2 P-A 007

# 0f04e1fe
Energy: Fighting
1 A2 022
2 A2 088
1 A2 089
2 A2 144
2 A2 146
2 A2 147
1 A2 148
1 A2 150
2 A2a 063
2 A2a 074
2 P-A 005
2 P-A 007

# 1226e9bb
Energy: Fighting
1 A1 225
1 A2 088
2 A2 089
2 A2 144
1 A2 150
2 A2a 063
2 A2a 074
1 A3 016
1 A3 144
2 A3 149
1 A3 155
1 A3a 027
1 P-A 006
2 P-A 007

# 16dcfb74
Energy: Fighting
1 A1 225
1 A1a 047
1 A1a 068
2 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 147
1 A2 150
2 A2a 063
2 A2a 074
2 P-A 005
2 P-A 007

# 253483cc
Energy: Fighting
1 A1 155
1 A1a 068
2 A2 088
2 A2 089
2 A2 144
1 A2 146
2 A2 148
1 A2 150
2 A2a 063
2 A2a 074
2 P-A 005
2 P-A 007

# 26e73d7c
Energy: Fighting
1 A1 225
1 A1a 047
2 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 147
2 A2 148
2 A2a 063
2 A2a 074
2 P-A 005
2 P-A 007

# 29374515
Energy: Fighting
1 A1 225
2 A2 088
2 A2 089
2 A2 144
1 A2 146
2 A2 147
1 A2 148
2 A2a 063
2 A2a 074
1 A2b 069
1 A2b 071
1 P-A 005
2 P-A 007

# 2b67d2c6
Energy: Fighting
1 A1 225
2 A2 088
2 A2 089
2 A2 144
1 A2 147
2 A2 148
1 A2 150
2 A2a 063
2 A2a 074
1 A2b 070
1 P-A 001
1 P-A 005
2 P-A 007

# 2bfdffda
Energy: Fighting
1 A1 225
1 A1a 068
2 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 148
1 A2 150
2 A2a 063
2 A2a 074
2 P-A 001
1 P-A 005
2 P-A 007

# 2edd1e74
Energy: Fighting
1 A1 225
2 A2 088
2 A2 089
2 A2 144
1 A2 146
2 A2 148
1 A2 150
2 A2a 063
2 A2a 074
1 P-A 001
2 P-A 005
2 P-A 007

# 2fc31b9e
Energy: Fighting
1 A1 225
1 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 148
1 A2 150
2 A2a 063
2 A2a 074
1 A2b 069
2 A3 144
1 A3 151
1 A3 155
2 P-A 007

# 367efdbf
Energy: Fighting
1 A1 225
1 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 150
1 A2 155
2 A2a 063
2 A2a 074
1 A2b 069
2 A3 144
1 A3 151
1 A3 155
2 P-A 007

# 383d7d90
Energy: Fighting
1 A1 127
1 A1 225
1 A1a 068
2 A2 088
2 A2 089
2 A2 144
