# 6c67dde7
Energy: Metal
1 A1 225
2 A2 111
1 A2 150
1 A2 155
1 A2b 070
1 A2b 071
1 A3 151
2 A4 153
1 B1a 069
1 B2 113
2 B2 145
2 B2 148
1 B2 154
1 P-A 005
2 P-A 007

# 8400459b
Energy: Metal
1 A1 223
2 A2 111
1 A2 150
1 A2 155
1 A2a 075
1 A2b 070
1 A2b 071
2 A4 153
1 B1a 069
1 B2 113
2 B2 145
2 B2 148
1 B2 154
1 P-A 005
2 P-A 007

# c549de72
Energy: Metal
2 A1 225
2 A2 111
1 A2 150
1 A2b 070
1 A2b 071
1 A3 151
2 A4 153
1 B1a 069
1 B2 113
2 B2 145
2 B2 148
1 B2 154
1 P-A 005
2 P-A 007

# c9c5c6a0
Energy: Metal
1 A1 223
2 A2 111
1 A2 148
1 A2 150
1 A2 155
1 A2b 070
1 A2b 071
1 A3 151
1 A4 153
1 B1a 069
1 B2 113
2 B2 145
2 B2 148
1 B2 154
1 P-A 005
2 P-A 007
