# 5e313689
Energy: Darkness
1 A1 225
1 A2 150
1 A2b 070
1 A3 146
1 A3a 042
1 A3a 044
1 A3a 045
1 A4a 050
1 B1 161
1 B1 162
1 B1 225
1 B2 145
1 B2 150
1 B3 104
1 B3 105
1 B3 115
1 B3 147
1 B3 148
1 P-A 005
1 P-A 007

# 6080ee11
Energy: Darkness
1 A1 225
1 A2 150
2 A3 146
2 A3a 042
2 A4a 049
2 A4a 050
2 B1 161
2 B1 162
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# a5b34079
Energy: Darkness
1 A1a 068
1 A2 150
2 A3 146
2 A3a 042
2 A4a 049
2 A4a 050
2 B1 161
2 B1 162
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007
