# 1604842d
Energy: Darkness
2 A1 176
2 A1 177
1 A1 222
1 A1 225
1 A2 110
1 A2 150
2 A3 144
1 A3 155
2 B1 155
2 B1 157
1 B1 223
2 P-A 005
2 P-A 007

# c28856ec
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
1 A2 150
2 A3 144
1 A3a 042
2 B1 155
2 B1 157
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# cf48aa4a
Energy: Darkness
1 A1 176
2 A1 177
1 A1 222
1 A1 225
1 A1a 049
1 A2 110
1 A2 150
2 A3 144
1 A3 155
2 B1 155
2 B1 157
1 B1 223
2 P-A 005
2 P-A 007

# f77bcbf0
Energy: Darkness
1 A1 176
2 A1 177
2 A1 222
1 A1 225
1 A1a 049
1 A2 110
1 A2 150
2 A3 144
2 B1 155
2 B1 157
1 B1 223
2 P-A 005
2 P-A 007
