# 18c12ff1
Energy: Psychic
2 A1 124
2 A1 125
2 A1 225
2 A1a 036
2 A1a 037
2 A1a 038
2 A1a 065
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 4b2b2005
Energy: Psychic
1 A1 124
1 A1 125
2 A1 127
1 A1 223
1 A1 225
2 A1a 036
2 A1a 037
2 A1a 038
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 8b6c7c10
Energy: Psychic
2 A1 124
2 A1 125
2 A1a 036
1 A1a 037
2 A1a 038
2 A1a 065
1 A2 146
1 A2b 070
2 A3 144
1 A3 146
2 P-A 005
2 P-A 007

# 973853ae
Energy: Psychic
2 A1 124
2 A1 125
1 A1 225
1 A1a 033
2 A1a 036
2 A1a 037
2 A1a 038
2 A1a 065
2 A1a 068
2 P-A 005
2 P-A 007

# ead19385
Energy: Psychic
2 A1 124
2 A1 125
1 A1 128
2 A1 225
2 A1a 036
2 A1a 037
2 A1a 038
2 A1a 065
1 P-A 002
2 P-A 005
2 P-A 007

# efc6e913
Energy: Psychic
2 A1 124
2 A1 125
2 A1 225
1 A1a 032
1 A1a 033
2 A1a 036
2 A1a 037
2 A1a 038
2 P-A 001
2 P-A 005
2 P-A 007

# f2faf7ed
Energy: Psychic
2 A1 124
2 A1 125
2 A1 128
1 A1 225
2 A1a 036
2 A1a 037
2 A1a 038
2 A1a 065
1 A1a 068
2 P-A 005
2 P-A 007
