# 01de6c84
Energy: Lightning
2 A2 058
1 A2 059
2 A2 060
1 A2 146
1 A2 147
2 A2 153
1 A2b 069
2 A3 066
2 A3 144
1 A3 151
1 A3 155
1 P-A 002
1 P-A 005
2 P-A 007

# 064a3808
Energy: Lightning
1 A1 225
2 A2 058
1 A2 060
1 A2 146
1 A2 150
2 A2 153
2 A3 066
2 A3 144
2 A3a 021
1 A4 151
1 B1 088
2 P-A 005
2 P-A 007

# 07b2ca44
Energy: Lightning
1 A1 223
2 A2 058
2 A2 060
1 A2 147
1 A2 150
2 A2 153
1 A2 155
2 A3 066
2 A3 144
2 A3a 021
2 P-A 005
2 P-A 007

# 0967abb5
Energy: Lightning
2 A2 060
1 A2 150
2 A2 153
2 A2b 070
2 A3 066
2 A3 144
2 A3a 013
2 A3a 021
2 P-A 005
1 P-A 006
2 P-A 007

# 0abebb77
Energy: Lightning
2 A2 058
1 A2 060
1 A2 150
2 A2 153
2 A3 066
2 A3 144
1 A3a 014
1 A3a 021
1 A4 151
1 B1 088
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# 0f7f79c7
Energy: Lightning
2 A2 058
1 A2 060
1 A2 147
1 A2 150
2 A2 153
2 A3 066
2 A3 144
1 A3a 014
1 A3a 021
1 A4 151
1 B1 088
1 B1 225
2 P-A 005
2 P-A 007

# 0f91d9bf
Energy: Lightning
2 A2 058
2 A2 060
1 A2 147
1 A2 150
2 A2 153
2 A3 066
2 A3 144
1 A3 151
2 A3a 021
1 A4 151
2 P-A 005
2 P-A 007

# 0fa8f54e
Energy: Lightning
2 A2 058
2 A2 060
1 A2 150
2 A2 153
1 A2 154
2 A3 066
2 A3 144
1 A3 151
2 A3a 021
1 A3a 065
1 P-A 005
1 P-A 006
2 P-A 007

# 10846249
Energy: Lightning
2 A2 058
1 A2 060
1 A2 147
1 A2 150
2 A2 153
2 A3 066
2 A3 144
1 A3a 021
1 A4 151
1 B1 087
1 B1 088
1 B1 225
2 P-A 005
2 P-A 007

# 115f035d
Energy: Lightning
2 A2 058
2 A2 060
2 A2 153
1 A2 154
2 A3 066
2 A3 144
1 A3 151
2 A3a 021
1 A3a 065
2 P-A 005
1 P-A 006
2 P-A 007

# 12ee90bf
Energy: Lightning
2 A2 058
2 A2 060
2 A2 147
2 A2 153
2 A3 066
2 A3 144
2 A3a 021
1 A4 151
1 B1 225
2 P-A 005
2 P-A 007

# 151bff7c
Energy: Lightning
2 A2 058
2 A2 060
2 A2 153
2 A3 066
2 A3 144
1 B1 225
2 B2a 086
2 B2b 066
1 B2b 069
2 P-A 005
2 P-A 007

# 17e0d219
Energy: Lightning
2 A2 058
1 A2 060
1 A2 150
2 A2 153
2 A3 066
2 A3 144
2 A3a 021
1 A4 151
1 B1 088
1 B1 223
2 P-A 005
