# 11d00eae
Energy: Darkness
1 A1a 068
1 A2 110
2 A2 148
1 A2 150
1 A2b 070
2 B1 225
1 B2 145
1 B2 147
1 B2 154
1 B3 115
2 B3a 046
1 B3a 073
1 B3b 041
2 P-A 005
2 P-A 007

# 13f90be2
Energy: Darkness
1 A1 225
1 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2b 070
2 A4 032
1 B1 225
1 B3 147
2 B3a 046
1 B3a 073
1 B3b 041
1 B3b 064
2 P-A 005
2 P-A 007

# 26e5f2bb
Energy: Darkness
1 A1a 068
1 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2b 070
2 B1 225
1 B2 145
1 B2 154
1 B3 115
2 B3a 046
1 B3a 073
1 B3b 041
2 P-A 005
2 P-A 007

# 9a337a16
Energy: Darkness
1 A1 225
1 A1a 068
1 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2b 070
1 A4 157
1 B1 225
1 B3 115
1 B3 147
2 B3a 046
1 B3a 073
1 B3b 041
2 P-A 005
2 P-A 007

# 9abf439a
Energy: Darkness
2 A1 225
1 A2 110
1 A2 147
1 A2 148
1 A2b 070
1 A3 066
1 B1 225
1 B2 145
1 B3 147
2 B3a 046
1 B3a 073
1 B3b 041
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# e7a2d7cf
Energy: Darkness
1 A2 110
2 A2 148
1 A2 150
1 A2b 070
1 A2b 071
1 B1 225
2 B2 145
1 B3 115
1 B3 147
2 B3a 046
1 B3a 073
1 B3b 041
2 P-A 005
1 P-A 006
2 P-A 007
