# 0cc39e15
Energy: Psychic
1 A1 128
2 A1 130
2 A1 131
2 A1 132
2 A1 135
2 A1 136
2 A1 223
1 A1 225
2 P-A 001
2 P-A 005
2 P-A 007

# 0d045e97
Energy: Psychic
2 A1 127
1 A1 129
2 A1 130
2 A1 131
1 A1 132
2 A1 135
2 A1 136
1 A1 176
1 A1 177
1 A1 205
1 P-A 001
1 P-A 002
2 P-A 005
1 P-A 007

# 23d93f77
Energy: Psychic
1 A1 129
2 A1 130
2 A1 131
2 A1 132
2 A1 135
2 A1 136
1 A1 225
1 A1a 065
1 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# 245b130a
Energy: Psychic
2 A1 132
2 A1 135
2 A1 136
1 A1 225
1 A2 068
2 A2 069
1 A2 146
1 A2 147
1 A2 148
2 A2 150
1 A2a 072
1 P-A 002
1 P-A 005
2 P-A 007

# 2b640e53
Energy: Psychic
2 A1 130
2 A1 131
2 A1 132
2 A1 135
2 A1 136
1 A1a 033
2 A1a 065
1 A1a 068
2 P-A 002
2 P-A 005
2 P-A 007

# 36e80ef7
Energy: Psychic
1 A1 128
1 A1 129
2 A1 132
2 A1 135
2 A1 136
2 A2 068
2 A2 069
2 A2 146
1 A2 147
1 A2 148
2 A2b 111
2 P-A 007

# 41610e3e
Energy: Psychic
2 A1 130
2 A1 131
2 A1 132
2 A1 135
2 A1 136
1 A1 203
1 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 42fb1979
Energy: Psychic
1 A1 127
2 A1 130
2 A1 131
2 A1 132
2 A1 135
2 A1 136
2 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 4fd26668
Energy: Psychic
1 A1 128
2 A1 130
2 A1 131
2 A1 132
2 A1 135
2 A1 136
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 593b841b
Energy: Psychic
2 A1 131
2 A1 132
2 A1 135
2 A1 136
2 A1a 065
1 A1a 068
2 A2 068
2 A2 148
1 A2 154
2 P-A 005
2 P-A 007

# 5f972ae8
Energy: Psychic
2 A1 130
2 A1 131
2 A1 132
2 A1 135
2 A1 136
1 A1 196
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 67944023
Energy: Psychic
1 A1 118
1 A1 119
1 A1 129
2 A1 130
2 A1 131
2 A1 132
2 A1 135
2 A1 136
1 A1 223
2 A1 225
2 P-A 005
2 P-A 007

# 73a48342
Energy: Fighting, Psychic
2 A1 130
2 A1 131
2 A1 132
2 A1 135
2 A1 136
2 A1 150
2 A1 224
2 A1 225
1 P-A 001
1 P-A 002
1 P-A 005
1 P-A 007

# fa949d45
Energy: Psychic
1 A1 129
2 A1 130
2 A1 131
2 A1 132
2 A1 135
2 A1 136
1 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
