# 0636bd83
Energy: Grass
1 A1 219
1 A2 150
1 A2 155
2 A3 144
2 A3 147
1 A3a 008
1 B1 225
2 B2 011
2 B2 013
1 B2 127
2 B2 145
2 P-A 005
2 P-A 007

# 2d8f3f38
Energy: Grass
1 A2 150
2 A3 144
2 A3 147
1 A3 149
1 A3 155
1 A3a 042
1 B1 225
2 B2 011
2 B2 013
1 B2 127
2 B2 145
2 P-A 005
2 P-A 007

# 3af85dab
Energy: Grass
1 A1 219
1 A1a 068
1 A2 150
2 A3 144
2 A3 147
1 A3a 008
1 B1 225
2 B2 011
2 B2 013
1 B2 127
2 B2 145
2 P-A 005
2 P-A 007

# afeeaca1
Energy: Grass
1 A2 150
2 A3 144
2 A3 147
1 A3 149
1 A3 155
1 A3a 008
1 B1 225
2 B2 011
2 B2 013
1 B2 127
2 B2 145
2 P-A 005
2 P-A 007
