# 0a28f3e5
Energy: Psychic
2 A2 148
2 A2 150
1 A3a 064
1 A4 070
1 A4 101
2 B1 102
2 B1 196
1 B1 223
1 B1 225
1 B1 226
2 B1a 065
1 P-A 005
1 P-A 006
2 P-A 007

# 0ab7fd72
Energy: Psychic
2 A2 148
2 A2 150
1 A3a 064
1 A4 070
2 A4a 064
2 B1 102
1 B1 106
1 B1 225
1 B1 226
2 B1a 065
1 B1a 069
2 P-A 005
2 P-A 007

# 0bc210b4
Energy: Darkness, Psychic
1 A1 223
1 A2 150
2 A3 146
2 A3a 042
1 A3a 064
2 B1 102
2 B1 196
2 B1 225
2 B1a 065
1 B2 153
2 P-A 005
2 P-A 007

# 0bfb3d89
Energy: Psychic
1 A1 225
2 A2 148
1 A2 150
1 A2 155
1 A4 070
2 B1 102
1 B1 109
2 B1 196
1 B1 225
1 B1 226
2 B1a 065
1 B2 153
2 P-A 005
2 P-A 007

# 0e469a3a
Energy: Psychic
1 A1 225
2 A2 148
1 A2 150
1 A4 070
2 B1 102
1 B1 120
2 B1 225
1 B1 226
2 B1a 065
1 P-A 002
2 P-A 005
2 P-A 007
2 P-B 017

# 0f2cf507
Energy: Psychic
2 A2 148
2 A2 150
1 A2b 070
1 A4 070
1 A4 101
2 B1 102
2 B1 196
1 B1 223
1 B1 226
2 B1a 065
2 P-A 005
1 P-A 006
2 P-A 007

# 10b668dd
Energy: Psychic
1 A1 225
2 A2 148
1 A2 150
1 A2 155
2 B1 102
1 B1 106
1 B1 109
1 B1 120
2 B1 196
1 B1 225
1 B1 226
2 B1a 065
1 P-A 002
1 P-A 005
2 P-A 007

# 15d8e11e
Energy: Psychic
1 A1 225
2 A2 148
1 A2 150
1 A2 155
2 B1 102
1 B1 106
1 B1 109
2 B1 196
1 B1 225
1 B1 226
2 B1a 065
1 B2 145
1 P-A 002
1 P-A 005
2 P-A 007

# 1f76036d
Energy: Psychic
1 A1 225
2 A2 148
1 A2 150
1 A2 155
1 A3 084
2 B1 102
1 B1 109
2 B1 196
1 B1 225
1 B1 226
2 B1a 065
1 P-A 002
2 P-A 005
2 P-A 007

# 21a16a35
Energy: Psychic
1 A1 225
2 A2 148
2 A2 150
1 A4 070
2 B1 102
1 B1 109
2 B1 196
1 B1 225
1 B1 226
2 B1a 065
2 P-A 005
1 P-A 006
2 P-A 007

# 232bc197
Energy: Psychic
2 A2 148
2 A2 150
1 A4 070
2 B1 102
1 B1 109
2 B1 196
2 B1 226
2 B1a 065
1 B1a 069
1 P-A 002
1 P-A 005
1 P-A 006
2 P-A 007

# 256f7e01
Energy: Psychic
2 A2 148
2 A2 150
1 A4 070
2 B1 102
1 B1 109
2 B1 196
2 B1 225
1 B1 226
2 B1a 065
2 P-A 005
1 P-A 006
2 P-A 007

# 29c506b1
Energy: Psychic
2 A2 148
2 A2 150
1 A3a 064
1 A4 070
1 A4 101
2 B1 102
2 B1 196
1 B1 226
2 B1a 065
1 B1a 069
2 P-A 005
1 P-A 006
2 P-A 007

# 2af61f54
Energy: Psychic
1 A1 225
2 A2 148
1 A2 150
1 A2b 070
1 A4 070
2 B1 102
1 B1 109
2 B1 196
1 B1 225
1 B1 226
2 B1a 065
2 P-A 005
1 P-A 006
2 P-A 007

# 2c07c8ce
Energy: Psychic
