# 75826708
Energy: Fighting
2 A1 147
1 A1 151
1 A1 153
1 A1 223
2 A1 224
1 A1 225
2 A1a 044
2 A1a 045
1 A1a 047
2 A1a 056
1 A1a 068
2 P-A 005
2 P-A 007

# 916c34e1
Energy: Fighting
2 A1 147
1 A1 151
1 A1 153
1 A1 223
1 A1 224
2 A1 225
2 A1a 044
2 A1a 045
2 A1a 047
2 A1a 068
2 P-A 005
2 P-A 007

# d0a3b422
Energy: Fighting
2 A1 147
1 A1 151
1 A1 153
1 A1 203
1 A1 223
2 A1 224
2 A1 225
2 A1a 044
2 A1a 045
2 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007

# e2338425
Energy: Fighting
2 A1 147
1 A1 150
1 A1 151
1 A1 153
1 A1 154
1 A1 223
2 A1 224
2 A1a 044
2 A1a 045
1 A1a 047
1 A1a 068
1 P-A 002
2 P-A 005
2 P-A 007

# ed6ab21f
Energy: Fighting
1 A1 139
1 A1 140
1 A1 141
2 A1 147
1 A1 150
1 A1 151
1 A1 153
1 A1 223
2 A1 224
1 A1a 042
2 A1a 044
2 A1a 045
1 A1a 056
1 A1a 068
2 P-A 007
