# 1ab0b75d
Energy: Fire
1 A1 225
2 A2 148
1 A2 150
2 A3 144
2 B1 225
2 B2a 016
2 B2a 018
2 B2b 069
2 B3 024
2 P-A 005
2 P-A 007

# 1ceb9cdd
Energy: Fire
1 A1 225
1 A2 150
1 A2b 070
2 A3 144
1 B1 217
2 B1 225
1 B2 154
2 B2a 016
2 B2a 018
2 B3 024
1 B3 155
2 P-A 005
2 P-A 007

# 2461f88b
Energy: Fire
1 A2 150
1 A3 144
2 B1 217
1 B1 225
2 B2a 016
1 B2a 017
2 B2a 018
1 B2a 087
2 B2a 093
1 B2b 069
2 B3 024
2 P-A 005
2 P-A 007

# 395d019f
Energy: Fire
1 A1 225
1 A2 148
1 A2 150
2 A3 144
2 B1 217
1 B1 225
2 B2a 016
2 B2a 018
1 B2a 093
1 B2b 069
2 B3 024
2 P-A 005
2 P-A 007

# 6195af9d
Energy: Fire
1 A1 225
1 A2 150
2 A3 144
2 B1 217
1 B1 225
2 B2a 016
2 B2a 018
1 B2a 021
1 B2a 093
1 B2b 069
2 B3 024
2 P-A 005
2 P-A 007

# 7ce20402
Energy: Fire
1 A1 225
1 A2 150
2 A3 144
2 B1 217
2 B1 225
2 B2a 016
2 B2a 018
1 B2a 021
1 B2a 093
1 B2b 069
2 B3 024
1 P-A 005
2 P-A 007

# 88ea082a
Energy: Fire
1 A1 225
1 A2 148
1 A2 150
2 A3 144
1 B1 044
2 B1 217
2 B1 225
2 B2a 016
2 B2a 018
1 B2b 069
2 B3 024
2 P-A 005
1 P-A 007

# 9aced644
Energy: Fire
1 A2 150
2 A3 144
1 B1 217
2 B1 225
2 B2a 016
2 B2a 018
1 B2a 021
1 B2a 093
1 B2b 069
2 B3 024
1 P-A 002
2 P-A 005
2 P-A 007

# a8e8f384
Energy: Fire
1 A1 225
1 A2 150
2 A3 144
2 B1 217
1 B1 225
2 B2 145
2 B2a 016
2 B2a 018
1 B2a 093
1 B2b 069
2 B3 024
1 P-A 005
2 P-A 007

# b9ee5384
Energy: Fire
1 A2 150
1 A2 155
2 A3 144
1 A4 032
2 B1 217
2 B1 225
2 B2a 016
2 B2a 018
1 B2a 093
2 B3 024
2 P-A 005
2 P-A 007

# c26f55af
Energy: Fire
1 A1 225
2 A3 144
2 B1 217
2 B1 225
2 B2a 016
2 B2a 018
1 B2a 021
1 B2a 093
1 B2b 069
2 B3 024
2 P-A 005
2 P-A 007

# cd22babc
Energy: Fire
1 A2 150
2 A3 144
2 B1 217
2 B1 225
2 B2a 016
2 B2a 018
1 B2a 021
1 B2a 093
1 B2b 069
2 B3 024
2 P-A 005
2 P-A 007

# d7e32269
Energy: Fire
1 A1 225
1 A2 150
2 A3 144
2 B1 217
2 B1 225
2 B2a 016
2 B2a 018
1 B2a 021
1 B2a 093
1 B2b 069
2 B3 024
1 B3 147
2 P-A 007

# e60d74d8
Energy: Fire
1 A1 225
1 A2 150
2 A3 144
2 B1 217
1 B1 225
2 B2a 016
2 B2a 018
1 B2a 021
1 B2a 093
1 B2b 069
2 B3 024
1 B3 147
1 P-A 005
2 P-A 007
