# 85523228
Energy: Lightning
1 A1 225
1 A1a 068
2 A2 056
2 A2 057
1 A2 146
1 A2 147
2 A2 148
2 A2 153
2 A2a 063
2 A2a 074
2 P-A 005
2 P-A 007

# b3a4ef4f
Energy: Lightning
2 A1a 027
1 A1a 030
2 A2 057
1 A2 146
2 A2 147
1 A2 148
2 A2 153
2 A2a 063
2 A2a 074
1 P-A 001
2 P-A 005
2 P-A 007

# e1609f01
Energy: Lightning
1 A1 225
2 A1a 027
1 A1a 068
1 A2 022
2 A2 057
1 A2 146
1 A2 147
1 A2 150
1 A2 153
1 A2 154
2 A2a 063
2 A2a 074
2 P-A 005
2 P-A 007

# e74fc352
Energy: Lightning
2 A1a 027
2 A2 057
1 A2 148
2 A2 153
2 A2a 063
2 A2a 074
2 A2b 070
1 A3 149
2 A4 066
2 P-A 005
2 P-A 007
