# 27893724
Energy: Psychic
1 A1 225
2 A2 147
1 A2 150
2 A4a 059
1 B1 121
2 B1 184
1 B1 226
2 B2b 040
2 B3a 020
2 B3a 026
2 P-A 005
2 P-A 007

# 64e6227e
Energy: Psychic
1 A1 225
1 A1a 068
1 A2 144
2 A2 147
2 A2 150
1 A2b 070
2 B1 184
2 B2b 040
2 B3a 020
2 B3a 026
2 P-A 005
2 P-A 007

# 9fdcfd7f
Energy: Psychic
1 A1 195
1 A1 225
1 A1a 068
1 A2 147
1 A2 150
2 A4a 059
2 B1 184
1 B1 225
2 B2b 040
2 B3a 020
2 B3a 026
2 P-A 005
2 P-A 007

# f20930f8
Energy: Psychic
1 A1 225
1 A1a 068
2 A2 147
2 A2 150
2 A2b 070
2 B1 184
2 B2b 040
2 B3a 020
2 B3a 026
2 P-A 005
2 P-A 007
