# 4be6278f
Energy: Psychic
1 A1 225
1 A2 150
1 B1 109
1 B1 110
1 B1 111
1 B1 120
1 B1 223
1 B1 225
1 B2 067
1 B2 068
1 B2 069
1 B2 070
1 B2 071
1 B2 072
1 B2 150
1 B2 155
1 B2a 052
1 B2a 053
1 P-A 005
1 P-A 007

# c0b09bce
Energy: Psychic
1 A2 150
1 A2 154
1 A2 155
1 A3 144
1 B1 110
1 B1 111
1 B1 223
1 B1 225
1 B2 067
1 B2 068
1 B2 069
1 B2 070
1 B2 071
1 B2 072
1 B2 147
1 B2 149
1 B2 150
1 B2 155
1 P-A 005
1 P-A 007

# c594d371
Energy: Psychic
1 A1 223
1 A1 225
1 A2 147
1 A2 150
1 A2 155
1 A2b 070
1 A3 151
1 A4 077
1 B1 110
1 B1 111
1 B1 225
1 B2 067
1 B2 068
1 B2 069
1 B2 070
1 B2 145
1 B2 155
1 P-A 005
1 P-A 006
1 P-A 007

# ee2b0d62
Energy: Psychic
1 A1 223
1 A1 225
1 A2 150
1 A2 155
1 A3 144
1 A3 155
1 B1 110
1 B1 111
1 B1 225
1 B1 226
1 B2 067
1 B2 068
1 B2 069
1 B2 070
1 B2 071
1 B2 072
1 B2 150
1 B2 155
1 P-A 005
1 P-A 007
