# 1bcc86d3
Energy: Grass
2 A1 021
2 A1 023
2 A1 026
2 A1 219
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 21044bd0
Energy: Grass
2 A1 021
2 A1 023
2 A1 026
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# 2537f77f
Energy: Grass
2 A1 021
2 A1 023
2 A1 026
2 A1 219
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 35fda74f
Energy: Grass
2 A1 021
2 A1 023
2 A1 026
1 A1 201
1 A1 203
2 A1 219
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 4f4654fe
Energy: Grass
2 A1 021
2 A1 023
2 A1 026
1 A1 031
1 A1 203
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 521b9ef4
Energy: Grass
2 A1 021
2 A1 023
2 A1 026
1 A1 201
2 A1 219
2 A1 223
2 A1 225
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 5c075438
Energy: Grass
2 A1 021
2 A1 023
2 A1 026
2 A1 219
1 A1 223
1 A1a 068
1 A2 146
1 A2 150
1 A2b 069
1 A3 147
2 P-A 001
2 P-A 005
2 P-A 007

# 8c856577
Energy: Grass
2 A1 021
2 A1 023
1 A1 025
2 A1 026
2 A1 219
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 92fd3321
Energy: Grass
2 A1 021
2 A1 023
2 A1 026
1 A1 031
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# a4a2a66e
Energy: Grass
2 A1 021
2 A1 023
2 A1 026
1 A1 203
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# d5de2ea3
Energy: Grass
2 A1 021
2 A1 023
2 A1 026
1 A1 210
1 A1 218
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
