# 00096bd7
Energy: Water
2 A1 074
2 A1 076
2 A1 220
1 A1 223
2 A1 225
1 A1a 068
1 A2 049
2 A2 147
1 A2 148
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# 00a8d7cb
Energy: Water
2 A1 074
2 A1 076
1 A1 225
2 A1a 019
2 A1a 068
2 A2 049
1 A2 050
1 A2 146
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007
1 P-A 030

# 00d64928
Energy: Water
2 A1 074
2 A1 076
2 A1 220
2 A1a 019
2 A1a 061
2 A1a 068
2 A2 049
1 A2 050
1 A2 150
2 P-A 005
2 P-A 007

# 012675b5
Energy: Water
2 A1 074
2 A1 076
2 A1 220
2 A1 225
1 A1a 068
2 A2 049
1 A2 050
2 A2 150
1 A2a 072
1 P-A 002
2 P-A 005
2 P-A 007

# 03c36759
Energy: Water
2 A1 074
2 A1 076
2 A1 220
1 A1 225
1 A1a 068
1 A2 049
1 A2 146
2 A2 147
1 A2 150
1 A2a 072
2 P-A 001
2 P-A 005
2 P-A 007

# 04147455
Energy: Water
2 A1 074
2 A1 076
1 A1a 068
2 A2 049
2 A2 050
2 A2 147
1 A2 150
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 0478813a
Energy: Water
2 A1 074
2 A1 076
2 A1 220
1 A1 225
2 A1a 019
2 A1a 068
2 A2 049
1 A2 050
1 A2 150
2 P-A 005
2 P-A 007
1 P-A 030

# 04b53265
Energy: Water
2 A1 074
2 A1 076
2 A1 220
2 A1 225
1 A2 049
1 A2 146
2 A2 147
2 A2 150
1 A2 154
1 A2 155
2 P-A 005
2 P-A 007

# 04f53524
Energy: Water
2 A1 074
2 A1 076
1 A1 084
2 A1 220
1 A1 225
2 A1a 068
2 A2 049
2 A2 050
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# 06ccacd4
Energy: Water
2 A1 074
2 A1 076
2 A1 220
1 A1 225
1 A1a 068
2 A2 049
2 A2 050
1 A2 147
1 A2 148
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# 08c8668a
Energy: Water
2 A1 074
2 A1 076
2 A1 220
1 A1 225
2 A2 049
2 A2 050
1 A2 147
1 A2 148
1 A2 150
2 A2 154
2 P-A 005
2 P-A 007

# 0a66d853
Energy: Water
2 A1 074
2 A1 076
2 A1 220
2 A1 225
2 A1a 068
2 A2 049
2 A2 050
2 A2 147
2 P-A 005
2 P-A 007

# 0a8c1ae5
Energy: Water
2 A1 074
2 A1 076
1 A1 220
1 A1 225
2 A1a 019
2 A1a 061
2 A2 049
2 A2 050
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 0b78a84c
Energy: Water
2 A1 074
2 A1 076
2 A1 220
1 A1a 068
2 A2 049
2 A2 050
1 A2 147
2 A2 150
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 0bef82bd
Energy: Water
2 A1 074
2 A1 076
2 A1 220
1 A1 225
1 A2 049
1 A2 146
2 A2 147
1 A2 150
2 A2a 072
1 A2b 071
1 A2b 072
2 P-A 005
2 P-A 007

# 0d31e654
Energy: Water
2 A1 074
2 A1 076
2 A1 220
1 A2 049
2 A2 146
2 A2 147
1 A2 150
1 A2 155
2 A2a 072
1 P-A 001
2 P-A 005
2 P-A 007

# 0e829a7f
Energy: Water
2 A1 074
2 A1 076
1 A1 220
1 A1 225
1 A1a 068
1 A2 049
2 A2 147
1 A2 150
1 A2 154
2 A2a 072
2 P-A 001
2 P-A 005
2 P-A 007

# 0e82f947
Energy: Water
2 A1 074
2 A1 076
2 A1 220
1 A1 225
1 A1a 068
2 A2 049
2 A2 050
1 A2 147
1 A2 150
1 A2 154
1 P-A 001
2 P-A 005
2 P-A 007

# 0f7ca977
Energy: Water
2 A1 074
2 A1 076
2 A1 220
1 A1 225
1 A2 049
1 A2 146
2 A2 147
1 A2 150
1 A2a 072
1 A2b 070
1 A2b 072
1 P-A 001
2 P-A 005
2 P-A 007

# 0fb135b7
Energy: Water
2 A1 074
2 A1 076
2 A1 220
2 A1a 019
2 A1a 061
2 A1a 068
2 A2 049
1 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 10e047fb
Energy: Water
2 A1 074
2 A1 076
2 A1 220
1 A1 225
1 A1a 019
1 A1a 068
1 A2 049
1 A2 050
1 A2 126
2 A2 147
2 A2 150
2 P-A 005
2 P-A 007

# 11043c43
Energy: Water
2 A1 074
2 A1 076
2 A1 220
1 A1 225
1 A1a 068
2 A2 049
2 A2 050
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 11746a1e
Energy: Water
2 A1 074
2 A1 076
2 A1 220
2 A1 225
1 A2 049
1 A2 146
2 A2 147
1 A2 150
1 A2a 072
2 A2b 111
2 P-A 001
2 P-A 007

# 11df348d
Energy: Water
2 A1 074
2 A1 076
2 A1 220
1 A1a 068
2 A2 049
2 A2 050
1 A2 146
1 A2 147
1 A2 150
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 1361af62
Energy: Water
2 A1 074
2 A1 076
2 A1 220
1 A1 225
1 A2 049
1 A2 146
2 A2 147
1 A2 150
1 A2a 072
1 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 154de0ee
Energy: Water
2 A1 074
2 A1 076
1 A1 225
1 A1a 068
1 A2 049
2 A2 146
2 A2 147
1 A2 150
1 A2 155
1 A2a 072
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 182aa8bc
Energy: Water
2 A1 074
2 A1 076
2 A1 220
1 A1 225
1 A2 049
1 A2 146
2 A2 147
1 A2 150
1 A2 155
2 A2a 072
2 P-A 005
1 P-A 006
2 P-A 007

# 19346878
Energy: Water
2 A1 074
2 A1 076
2 A1 220
1 A1a 068
2 A2 049
2 A2 050
1 A2 146
2 A2 147
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# 199f6442
Energy: Water
1 A1 059
1 A1 060
1 A1 061
1 A1 074
1 A1 076
2 A1 220
1 A1 225
1 A2 049
1 A2 146
1 A2 148
1 A2 150
2 A2a 072
1 A2a 073
1 A2b 071
2 P-A 005
2 P-A 007

# 1b7ce027
Energy: Water
2 A1 074
2 A1 076
2 A1 220
1 A1a 068
2 A2 049
2 A2 050
2 A2 147
1 A2 148
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# 1c3da020
Energy: Water
2 A1 074
2 A1 076
2 A1 220
1 A1 225
1 A2 049
1 A2 146
2 A2 147
1 A2 150
2 A2a 072
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 1cfc0b80
Energy: Water
2 A1 074
2 A1 076
2 A1 220
1 A1 225
1 A1a 068
2 A2 049
2 A2 050
1 A2 147
1 A2 150
1 A2 154
1 P-A 002
2 P-A 005
