# 04842633
Energy: Grass
2 A1 003
2 A1 219
1 A1 225
1 A2 150
1 A3a 008
1 B1 219
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 067
2 B2 145
1 P-A 005
2 P-A 007

# 073b12ab
Energy: Grass
2 A1 003
2 A1 219
1 A2 022
1 A3 155
2 B1 219
2 B1 225
2 B1a 001
2 B1a 002
2 B1a 067
1 B2 145
1 P-A 005
2 P-A 007

# 0b3a0cab
Energy: Grass
1 A1 001
1 A1 003
1 A1 219
1 A1 225
1 A2 150
1 A2b 070
1 A3 155
1 B1 219
2 B1 225
2 B1a 002
2 B1a 067
2 B2 145
2 P-A 006
2 P-A 007

# 192747b1
Energy: Grass
2 A1 001
2 A1 002
2 A1 003
2 A1 219
1 A1 225
1 A2 143
1 A2 146
2 A2 147
1 A2 150
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 2589ef4c
Energy: Grass
2 A1 001
2 A1 002
2 A1 003
2 A1 219
1 A1 223
1 A1 225
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007

# 2717caa5
Energy: Grass
2 A1 001
2 A1 003
1 A1 219
1 A1 225
1 A2 150
1 A2b 070
2 A3 155
2 B1 219
1 B1 225
2 B1a 002
2 B1a 067
1 P-A 001
2 P-A 007

# 325b0321
Energy: Grass
2 A1 003
2 A1 219
1 A3 147
1 A3 155
1 A3a 008
2 B1 219
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 067
2 P-A 005
2 P-A 007

# 39d4ea0f
Energy: Grass
2 A1 003
2 A1 219
2 A1 225
2 A2 148
1 A2b 070
1 A3 155
1 B1 225
1 B1a 001
2 B1a 002
2 B1a 067
2 P-A 006
2 P-A 007

# 39ed2f46
Energy: Grass
2 A1 003
2 A1 219
1 A1 225
1 A2 150
1 A3 147
1 A3 155
1 A3a 008
1 B1 219
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 067
1 P-A 005
2 P-A 007

# 3deab667
Energy: Grass
1 A1 003
1 A1 219
1 A1 225
1 A2 150
1 A3 147
1 A3 155
1 B1 219
1 B1 223
1 B1 225
2 B1a 001
2 B1a 002
1 B1a 003
2 B1a 067
1 P-A 005
1 P-A 006
2 P-A 007

# 41128802
Energy: Grass
2 A1 003
1 A1 219
1 A1 225
1 A3a 008
2 B1 219
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 067
2 B2 145
2 P-A 005
2 P-A 007

# 5cfd89ed
Energy: Grass
2 A1 003
2 A1 219
2 A3 155
2 B1 219
2 B1 225
2 B1a 001
2 B1a 002
2 B1a 067
2 B2 145
2 P-A 007

# 5e6ad7fc
Energy: Grass
2 A1 003
2 A1 219
2 A3 155
2 B1 219
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 067
2 B2 145
1 P-A 005
2 P-A 007

# 60487d8a
Energy: Grass
2 A1 003
1 A1 219
1 A2 150
1 A3a 008
2 B1 219
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 067
2 B2 145
2 P-A 005
2 P-A 007

# 691ec3d8
Energy: Grass
2 A1 001
2 A1 003
2 A1 219
1 A1 225
1 A2 150
2 A3 155
2 B1 219
2 B1 225
2 B1a 002
2 B1a 067
2 P-A 007

# 6cab2b04
Energy: Grass
1 A1 001
2 A1 003
2 A1 219
1 A2 150
2 A3 155
2 B1 219
2 B1 225
2 B1a 002
2 B1a 067
2 B2 145
2 P-A 007

# 813aa124
Energy: Grass
2 A1 003
1 A1 219
1 A1 225
1 A2 150
1 A3 147
2 A3 155
1 B1 219
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 067
1 P-A 005
1 P-A 006
2 P-A 007

# 8b86a68a
Energy: Grass
2 A1 003
2 A1 219
1 A1 225
2 A3 147
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 067
2 B2 145
1 P-A 005
1 P-A 006
2 P-A 007

# a5edfa23
Energy: Grass
2 A1 001
2 A1 003
2 A1 219
1 A2 022
1 A2 146
1 A2b 070
1 A3 024
2 A3 144
2 A3 147
2 A3 155
2 P-A 005
2 P-A 007

# bd01a987
Energy: Grass
2 A1 003
2 A1 219
1 A3 147
2 A3 155
1 A3a 008
1 B1 219
2 B1 225
2 B1a 001
2 B1a 002
2 B1a 067
1 P-A 005
2 P-A 007

# d02a840f
Energy: Grass
2 A1 003
2 A1 219
1 A1 225
1 A2 150
1 A3 147
1 A3 155
1 A3a 008
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 067
1 B2 145
1 P-A 005
2 P-A 007

# d68f4ce5
Energy: Grass
2 A1 003
1 A1 225
1 A2 150
2 A3 155
2 B1 219
2 B1a 001
2 B1a 002
2 B1a 067
2 P-A 005
2 P-A 006
2 P-A 007

# d8815da0
Energy: Grass
2 A1 003
2 A1 219
1 A2 150
2 A3 155
2 B1 219
1 B1a 001
2 B1a 002
2 B1a 067
2 B2 145
2 P-A 001
2 P-A 007

# dc42515f
Energy: Grass
2 A1 003
1 A1 219
1 A1 223
1 A1 225
2 A3 155
1 A3a 064
2 B1 219
1 B1 225
1 B1a 001
2 B1a 002
2 B1a 067
1 P-A 001
1 P-A 006
2 P-A 007

# ddf41c20
Energy: Grass
1 A1 001
1 A1 003
2 A1 219
1 A1 225
1 A3 155
1 A3a 064
1 B1 219
2 B1 225
2 B1a 002
2 B1a 067
2 B2 145
2 P-A 001
2 P-A 007
