# 0126e87c
Energy: Fire
1 A1 225
2 A2 148
1 A2 150
1 A2b 072
2 A3 037
2 A3 150
1 A3 151
2 A3a 009
2 A3a 069
2 A4 032
2 P-A 005
2 P-A 007

# 0ab67cc8
Energy: Fire
2 A1a 068
1 A2 147
1 A2b 070
2 A3 037
2 A3 150
2 A3a 009
2 A3a 064
2 A3a 069
2 A4 032
2 P-A 005
2 P-A 007

# 2b71d124
Energy: Fire
1 A1 225
2 A2 148
1 A2 150
1 A2 155
1 A2b 070
2 A3 037
2 A3 150
2 A4 032
1 A4 151
1 A4 157
2 P-A 001
2 P-A 005
2 P-A 007

# 5048966a
Energy: Fire
1 A1 223
1 A1a 068
1 A2 148
2 A3 037
2 A3 150
1 A3 151
2 A3a 009
1 A3a 064
2 A3a 069
2 A4 032
2 P-A 005
1 P-A 006
2 P-A 007

# 66264770
Energy: Fire
2 A2 148
2 A3 037
2 A3 150
2 A3a 009
2 A3a 064
2 A3a 069
2 A4 032
2 A4 151
2 P-A 005
2 P-A 007

# 71b8958d
Energy: Fire
1 A1 225
2 A2 148
2 A3 037
2 A3 150
1 A3 151
2 A3a 009
2 A3a 069
2 A4 032
2 B1 217
2 P-A 005
2 P-A 007

# 7dce3437
Energy: Fire
1 A1a 068
1 A2 147
1 A2 148
1 A2 155
1 A2b 070
2 A3 037
2 A3 150
2 A3a 009
1 A3a 064
2 A3a 069
2 A4 032
2 P-A 005
2 P-A 007

# 93a7ab56
Energy: Fire
1 A1 225
1 A2 146
1 A2 147
1 A2 150
1 A2b 070
2 A3 037
2 A3 150
2 A3a 009
2 A3a 069
2 A4 032
1 A4 158
2 P-A 005
2 P-A 007

# 9a072385
Energy: Fire
2 A1a 068
2 A2b 070
2 A3 037
2 A3 150
2 A3a 009
1 A3a 064
2 A3a 069
2 A4 032
2 P-A 005
1 P-A 006
2 P-A 007

# c4a36e7f
Energy: Fire
1 A1a 068
2 A2 148
1 A2b 071
2 A3 037
2 A3 150
2 A3a 009
1 A3a 064
2 A3a 069
2 A4 032
1 A4 158
2 P-A 005
2 P-A 007

# c4d60381
Energy: Fire
1 A2 146
1 A2 147
1 A2 150
2 A3 037
2 A3 150
1 A3 151
2 A3a 009
2 A3a 069
2 A4 032
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# cc690c4f
Energy: Fire
1 A1 225
2 A2 148
1 A2 150
2 A3 037
2 A3 150
2 A3a 009
2 A3a 064
2 A3a 069
2 A4 032
2 P-A 005
2 P-A 007

# d0abf79f
Energy: Fire
2 A2 148
1 A2 150
1 A2b 071
2 A3 037
2 A3 150
1 A3a 009
1 A3a 064
2 A3a 069
2 A4 032
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# ee066357
Energy: Fire
2 A1a 068
2 A2 148
2 A2b 070
2 A3 037
2 A3 150
2 A3a 009
2 A3a 069
2 A4 032
2 P-A 005
2 P-A 007

# ef7c6a41
Energy: Fire
1 A1 225
2 A2 147
1 A2 148
1 A2 150
2 A2b 070
2 A3 037
2 A3 150
2 A3a 009
2 A4 032
2 P-A 005
1 P-A 006
2 P-A 007
