# 00295a66
Energy: Lightning
1 A1 225
1 A2 150
1 A2b 070
1 A3 066
1 A3 151
2 A3a 021
1 A3a 064
1 A4a 059
2 B1 225
2 B2 056
2 B2a 042
2 B2a 086
1 B2b 069
1 P-A 005
1 P-A 006

# 0036a71a
Energy: Lightning
1 A1 225
1 A2 150
2 A3a 021
1 A4 066
1 B1 225
1 B1 226
2 B2 056
1 B2 145
2 B2a 042
2 B2a 086
1 B2a 093
2 P-A 005
1 P-A 006
2 P-A 007

# 005d48d0
Energy: Lightning
1 A2 148
1 A2 150
1 A2 155
1 A3 066
2 A3a 021
1 B1 225
1 B1 226
2 B2 056
2 B2 145
1 B2 153
2 B2a 042
1 B2a 086
1 P-A 002
1 P-A 005
2 P-A 007

# 00a87e87
Energy: Lightning
1 A1 225
2 A2 147
1 A2 150
1 A3 066
2 A3a 021
1 B1 225
1 B1 226
2 B2 056
1 B2 145
1 B2 153
2 B2a 042
2 B2a 086
1 P-A 005
2 P-A 007

# 00be5024
Energy: Lightning
1 A1 225
1 A2 147
1 A2 150
1 A3 066
2 A3a 021
1 A3a 065
1 B1 225
2 B2 056
2 B2 145
1 B2 153
2 B2a 042
1 B2a 086
2 P-A 005
2 P-A 007

# 02523e27
Energy: Lightning
1 A1 225
2 A2 148
1 A2 150
2 A3a 021
1 A4 066
1 B1 225
1 B1 226
2 B2 056
1 B2 153
2 B2a 042
2 B2a 086
2 P-A 005
2 P-A 007

# 04e80d53
Energy: Lightning
1 A1 225
1 A2 148
2 A3a 021
1 B1 219
2 B1 225
2 B2 056
2 B2 145
1 B2 153
2 B2a 042
2 B2a 086
2 P-A 005
2 P-A 007

# 05b2cb45
Energy: Lightning
1 A1 225
1 A2 148
1 A2 150
1 A2b 070
1 A3 151
2 A3a 021
1 A4 066
1 A4 101
1 B1 225
1 B1 226
2 B2 056
1 B2 145
2 B2a 042
1 B2a 086
1 P-A 005
2 P-A 007

# 081e2672
Energy: Lightning
1 A1 225
2 A2 148
1 A2 150
2 A3a 021
2 B1 225
1 B2 145
