# 0e82be3a
Energy: Metal
1 A1 195
1 A1 225
1 A1a 032
2 A1a 068
2 A2 119
2 A2 147
1 A2 150
1 A2 154
1 A2 155
1 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007
1 P-A 022

# 0f1320fc
Energy: Metal
1 A1 193
1 A1 195
1 A1 225
1 A1a 032
1 A1a 068
2 A2 119
1 A2 146
1 A2 147
1 A2 150
2 A2 154
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
1 P-A 022

# 1f5f2c82
Energy: Metal
1 A1 195
2 A1 223
1 A1 225
2 A1a 068
1 A2 006
1 A2 007
2 A2 119
2 A2 146
2 A2 147
1 P-A 002
2 P-A 005
2 P-A 007
1 P-A 022

# 276b6463
Energy: Metal
1 A1 193
1 A1 195
1 A1 225
1 A1a 068
1 A2 006
1 A2 007
2 A2 119
1 A2 146
1 A2 147
1 A2 148
2 A2 150
1 A2 154
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 2c766eaa
Energy: Metal
1 A1 193
1 A1 195
2 A1 225
2 A1a 068
1 A2 111
2 A2 119
1 A2 124
1 A2 125
1 A2 139
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 P-A 001
2 P-A 007

# 316e2d06
Energy: Metal
1 A1 193
1 A1 195
1 A1 225
1 A1a 032
1 A1a 068
1 A2 006
1 A2 007
2 A2 119
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 154
2 P-A 001
2 P-A 005
2 P-A 007

# 38599054
Energy: Metal
2 A1 181
2 A1 182
1 A1 195
1 A1 223
1 A1 225
2 A1a 068
2 A2 119
2 A2 146
2 A2 147
2 P-A 005
2 P-A 007
1 P-A 022

# 667cbaae
Energy: Metal
1 A1 195
1 A1 225
1 A1a 032
1 A1a 068
1 A2 006
1 A2 007
2 A2 119
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 154
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
1 P-A 022

# 66a75b38
Energy: Metal
1 A1 195
1 A1 223
1 A1 225
1 A1a 032
2 A1a 068
2 A2 119
1 A2 124
1 A2 125
1 A2 147
1 A2 148
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007
1 P-A 022

# 694436be
Energy: Metal
1 A1 193
1 A1 195
1 A1 225
1 A1a 032
1 A1a 068
1 A2 006
1 A2 007
2 A2 119
1 A2 146
1 A2 147
1 A2 148
2 A2 150
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 724f0051
Energy: Metal
1 A1 193
1 A1 195
2 A1 225
1 A1a 032
1 A1a 068
1 A2 006
1 A2 007
2 A2 119
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 86b240c5
Energy: Metal
1 A1 195
1 A1 225
1 A1a 068
2 A2 119
2 A2 146
2 A2 147
1 A2 148
1 A2 150
2 A2 154
1 A2a 071
1 P-A 002
2 P-A 005
2 P-A 007
1 P-A 022

# a736fb12
Energy: Metal
1 A1 195
1 A1 225
1 A1a 032
1 A1a 060
2 A1a 068
2 A2 119
2 A2 146
1 A2 147
1 A2 154
1 A2 155
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 022

# be48e94c
Energy: Metal
1 A1 195
1 A1 223
2 A1 225
1 A1a 032
2 A1a 068
2 A2 119
2 A2 147
1 A2 150
2 A2 154
1 A2a 071
2 P-A 005
2 P-A 007
1 P-A 022
