# 28a47247
Energy: Psychic
1 A1 225
1 A2 147
1 A2 150
1 A2 155
1 A2b 035
1 A2b 070
1 A3 084
1 A3 146
2 A3b 028
1 A3b 034
2 A3b 055
1 A3b 056
2 A3b 066
2 P-A 005
2 P-A 007

# 333c556d
Energy: Psychic
1 A1 225
1 A2 150
1 A2 155
1 A2b 072
2 A3 074
2 A3 075
2 A3b 028
1 A3b 034
2 A3b 055
1 A3b 056
1 A3b 066
1 P-A 002
2 P-A 005
2 P-A 007

# 5a57c1c1
Energy: Psychic
1 A1 225
1 A2 147
1 A2 150
1 A2b 035
1 A2b 070
1 A3 084
1 A3 151
2 A3b 028
1 A3b 034
2 A3b 055
1 A3b 056
2 A3b 066
2 P-A 005
1 P-A 006
2 P-A 007

# 85669241
Energy: Psychic
2 A2 148
1 A2 150
1 A2 155
1 A2b 071
2 A3 144
2 A3a 054
2 A3a 056
2 A3b 028
1 A3b 034
2 A3b 055
2 P-A 005
2 P-A 007

# a00b430b
Energy: Psychic
1 A1 225
1 A2 147
1 A2 150
1 A2 155
1 A2b 035
1 A2b 070
1 A2b 071
1 A3 084
2 A3b 028
1 A3b 034
2 A3b 055
1 A3b 056
2 A3b 066
2 P-A 005
2 P-A 007

# a06dddfc
Energy: Psychic
1 A1 223
1 A2 147
1 A2 150
1 A2 155
1 A2b 035
1 A2b 070
1 A3 084
1 A3 146
2 A3b 028
1 A3b 034
2 A3b 055
1 A3b 056
2 A3b 066
2 P-A 005
2 P-A 007
