# 046f2764
Energy: Fighting
1 A2 091
1 A2 092
1 A2b 071
1 A3 151
2 B1 225
2 B2 083
2 B2 124
1 B2 125
2 B2 147
1 B2 153
2 P-A 005
2 P-A 007
2 P-B 029

# 152cf4d9
Energy: Fighting
1 A2 091
1 A2 092
1 A2 150
1 A2b 071
1 A3a 029
1 B1 225
2 B2 083
2 B2 124
1 B2 125
1 B2 147
1 B2 153
1 P-A 002
2 P-A 005
2 P-A 007
2 P-B 029

# 34265bad
Energy: Fighting
1 A2 091
1 A2 092
1 A2b 071
2 B1 225
2 B2 083
2 B2 124
1 B2 125
2 B2 147
1 B2 153
1 P-A 002
2 P-A 005
2 P-A 007
2 P-B 029

# 86336d28
Energy: Fighting
1 A2 092
1 A2b 042
1 A2b 071
2 B1 225
2 B2 083
2 B2 124
1 B2 125
2 B2 147
1 B2 153
1 P-A 002
2 P-A 005
2 P-A 007
2 P-B 029

# 9bbea563
Energy: Fighting, Psychic
1 A2 092
1 A2b 042
1 A2b 071
2 B1 225
2 B2 083
2 B2 124
1 B2 125
2 B2 147
1 B2 153
1 P-A 002
2 P-A 005
2 P-A 007
2 P-B 029
