# 2ba24cf4
Energy: Water
2 A1 124
2 A1 125
1 A1 220
1 A1 225
2 A1a 061
1 A1a 068
2 A2 046
1 A2 146
1 A2 147
1 A2a 023
2 A2a 072
2 P-A 005
2 P-A 007

# 309124ab
Energy: Water
2 A1 124
2 A1 125
1 A1 220
1 A1a 020
1 A1a 021
2 A1a 061
1 A1a 068
2 A2 046
1 A2 146
1 A2 150
2 A2a 072
2 P-A 005
2 P-A 007

# 32866163
Energy: Water
2 A1 083
2 A1 124
2 A1 125
2 A1 220
1 A1 225
2 A1a 061
1 A1a 068
2 A2 046
1 A2 146
1 A2 150
2 P-A 005
2 P-A 007

# 593e7c44
Energy: Water
1 A1 083
2 A1 124
2 A1 125
1 A1 206
1 A1 220
1 A1 225
2 A2 046
1 A2 126
2 A2 146
1 A2 148
2 P-A 002
2 P-A 005
2 P-A 007

# 8ae2b462
Energy: Water
2 A1 124
2 A1 125
2 A1 198
1 A1 220
1 A1 225
2 A1a 061
1 A1a 068
2 A2 046
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# a9e7d371
Energy: Water
2 A1 083
2 A1 124
2 A1 125
2 A1 220
1 A1 225
1 A1a 068
2 A2 046
1 A2 147
1 A2 150
2 P-A 005
2 P-A 007
2 P-A 030

# e3d25448
Energy: Water
2 A1 083
2 A1 124
2 A1 125
2 A1 220
2 A1a 061
2 A1a 068
2 A2 046
2 A2 146
2 P-A 005
2 P-A 007

# e64cba76
Energy: Water
2 A1 124
2 A1 125
1 A1 220
1 A1 225
2 A1a 061
1 A1a 068
2 A2 046
1 A2 146
1 A2 147
1 A2 150
1 A2a 023
1 A2a 072
2 P-A 005
2 P-A 007

# e6bd7ac7
Energy: Water
1 A1 083
2 A1 124
2 A1 125
1 A1 225
2 A1a 061
2 A1a 068
2 A2 046
1 A2 146
2 A2 147
1 A2 150
2 P-A 005
2 P-A 007
