# 29a4752a
Energy: Grass
1 A1 219
1 A1a 003
2 A1a 006
2 A3 144
2 A3 147
2 B1 225
2 B2 017
1 B2 154
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 027

# 2e294eef
Energy: Grass
2 A1 219
1 A1 225
1 A1a 004
1 A1a 006
1 A2 150
1 A3 144
2 A3 147
1 A3 151
1 A3a 007
1 B1 225
2 B2 017
1 B2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 537d3940
Energy: Grass
1 A1 219
2 A1a 004
2 A1a 006
1 A2 150
2 A3 144
1 A4 156
1 B1 002
1 B1 225
2 B2 017
2 B2 147
1 B2 154
2 P-A 005
2 P-A 007

# ae529023
Energy: Grass
1 A1a 005
1 A1a 006
1 A2 150
1 A3 144
2 A3 147
2 B1 225
1 B1a 067
1 B2 017
2 B2 147
1 B2 154
2 B2a 015
2 P-A 005
2 P-A 007
1 P-A 027
