# 12f86406
Energy: Lightning
1 A2 150
2 A3 144
1 A3 155
1 A4 066
2 A4 067
1 A4 068
2 B1 081
2 B1 085
2 B1 184
1 B1 225
1 B1 226
1 P-A 002
1 P-A 005
2 P-A 007

# 24f00bef
Energy: Lightning
1 A2 150
2 A3 144
1 A3 155
1 A3a 065
1 A4 066
1 A4 068
1 A4 069
1 B1 081
2 B1 082
1 B1 085
1 B1 184
1 B1 223
1 B1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 2f97e8d5
Energy: Lightning
1 A1 225
1 A2 150
1 A3 066
2 A3 144
1 A3a 021
1 A3a 065
1 A4 151
1 B1 081
2 B1 082
2 B1 085
1 B1 184
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# 4ad7f329
Energy: Lightning
1 A1 102
1 A2 150
2 A3 144
1 A3 155
2 A4 066
1 A4 067
1 A4 077
1 B1 081
1 B1 082
2 B1 085
2 B1 184
1 B1 225
2 P-A 005
2 P-A 007

# f9fc676f
Energy: Lightning
1 A1 225
1 A2 148
2 A3 144
1 A3a 065
1 A4 068
2 B1 081
2 B1 082
2 B1 085
2 B1 184
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007
