# 0d4a84d4
Energy: Grass
1 A1 225
1 A2 150
2 A2b 005
1 A2b 006
1 A2b 007
2 A3 144
1 B1 225
2 B1a 005
2 B1a 006
1 B1a 067
2 B2a 003
2 P-A 005
2 P-A 007

# 1c4dc4b1
Energy: Grass
1 A1 225
1 A2 150
1 A2 155
2 A2b 005
2 A3 144
1 B1 225
2 B1a 005
2 B1a 006
2 B1a 067
2 B2a 003
2 P-A 005
2 P-A 007

# 358e79b4
Energy: Grass
2 A2 150
2 A2b 005
2 A3 144
1 B1 225
2 B1a 005
2 B1a 006
2 B1a 067
2 B2a 003
1 P-A 002
2 P-A 005
2 P-A 007

# 4aee01f7
Energy: Grass
1 A2 104
2 A2 150
2 A2b 005
1 A2b 007
2 A3 144
2 B1a 005
2 B1a 006
1 B1a 067
1 B2a 002
2 B2a 003
2 P-A 005
2 P-A 007

# 57e77e0d
Energy: Grass
1 A1 223
2 A2 148
1 A2 150
2 A3 144
2 B1 225
1 B1a 005
1 B1a 006
1 B1a 067
2 B2a 001
1 B2a 002
2 B2a 003
2 P-A 005
2 P-A 007

# 71c88b95
Energy: Grass
1 A1 225
1 A2 150
2 A2b 005
1 A2b 007
2 A3 144
1 B1 225
2 B1a 005
2 B1a 006
1 B1a 067
1 B2a 002
2 B2a 003
2 P-A 005
2 P-A 007

# 8e3e70f6
Energy: Grass
1 A1 225
1 A2 150
2 A2b 005
2 A3 144
1 B1 225
2 B1a 005
2 B1a 006
2 B1a 067
1 B2a 002
2 B2a 003
2 P-A 005
2 P-A 007

# ca4fe787
Energy: Grass
1 A1 225
1 A2 150
2 A2b 005
2 A3 144
1 A3 151
1 B1 225
2 B1a 005
2 B1a 006
1 B1a 067
1 B2a 002
2 B2a 003
2 P-A 005
2 P-A 007

# fcb56091
Energy: Grass
1 A1 219
1 A2 150
2 A2b 005
2 A3 144
1 A3 147
1 A3 151
1 B1 225
2 B1a 005
2 B1a 006
1 B2 017
1 B2a 002
2 B2a 003
1 P-A 005
2 P-A 007
