# 036d63ca
Energy: Lightning
2 A1 097
2 A1 098
1 A1 225
2 A2 053
2 A2 154
2 A2b 022
2 A2b 025
1 A2b 069
2 P-A 002
2 P-A 005
2 P-A 007

# 2616883f
Energy: Lightning
2 A1 097
2 A1 098
1 A1 225
2 A2 053
1 A2 147
1 A2 154
2 A2b 022
2 A2b 025
1 A2b 071
2 P-A 002
2 P-A 005
2 P-A 007

# 2b4f5f5c
Energy: Lightning
2 A1 097
2 A1 098
1 A1 225
2 A2 053
1 A2 150
2 A2 154
2 A2b 022
1 A2b 025
1 A2b 071
2 P-A 002
2 P-A 005
2 P-A 007

# 302b4a45
Energy: Lightning
1 A1 096
2 A1 097
2 A1 098
1 A1 104
1 A1 225
2 A2 053
1 A2 146
1 A2 148
1 A2 150
1 A2a 027
1 A2a 028
1 A2b 022
1 A2b 071
2 P-A 005
2 P-A 007

# 38522b38
Energy: Lightning
2 A1 097
2 A1 098
1 A1 225
2 A2 053
2 A2 147
2 A2b 022
2 A2b 025
1 A2b 069
2 A2b 071
2 P-A 005
2 P-A 007

# 388fd8eb
Energy: Lightning
2 A1 098
1 A1 225
2 A2 051
2 A2 053
1 A2 150
2 A2b 022
2 A2b 025
2 A2b 071
2 P-A 002
2 P-A 005
2 P-A 007

# 3da625de
Energy: Lightning
2 A1 097
2 A1 098
1 A1 225
2 A2 053
2 A2b 022
2 A2b 025
1 A2b 069
2 A2b 071
2 P-A 002
2 P-A 005
2 P-A 007

# 3df0d70f
Energy: Lightning
2 A1 097
2 A1 098
1 A1 223
1 A2 053
2 A2 146
1 A2 150
2 A2 154
1 A2a 069
2 A2b 022
1 A2b 025
1 A2b 071
2 P-A 005
2 P-A 007

# 51b67dd8
Energy: Lightning
1 A1 096
2 A1 097
2 A1 098
1 A1 223
2 A2 053
1 A2 147
2 A2 154
1 A2b 022
1 A3 066
2 A3a 021
1 P-A 002
2 P-A 005
2 P-A 007

# 63f216f1
Energy: Lightning
1 A1 097
2 A1 098
1 A1 225
1 A2 051
2 A2 053
1 A2 146
2 A2 147
1 A2 150
2 A2b 022
1 A2b 069
1 A2b 071
1 P-A 002
2 P-A 005
2 P-A 007

# 64418e09
Energy: Lightning
2 A1 097
2 A1 098
2 A2 053
1 A2 146
1 A2 150
2 A2 154
2 A2b 022
1 A2b 025
2 A2b 069
1 A2b 071
2 P-A 005
2 P-A 007

# 67ff13ed
Energy: Lightning
