# 2c09b3c3
Energy: Psychic
1 A2 147
1 A2 150
2 A2a 010
1 A2b 071
1 A3b 066
1 A4 083
2 B1 121
2 B1 184
1 B1 223
1 B1 225
1 B2 017
2 B3 155
2 P-A 005
2 P-A 007

# 6b55a59a
Energy: Psychic
1 A2 020
1 A2 147
1 A2 150
2 A2a 010
1 A2b 071
1 A3b 056
1 A4 083
2 B1 121
2 B1 184
1 B1 225
1 B2 017
2 B3 155
2 P-A 005
2 P-A 007

# 8b5371f4
Energy: Psychic
1 A2 020
1 A2 150
2 A2a 010
2 A2b 071
1 A3b 056
1 A4 083
2 B1 121
2 B1 184
1 B1 225
1 B2 017
2 B3 155
2 P-A 005
2 P-A 007

# 98cb3c97
Energy: Psychic
1 A2 020
1 A2 147
1 A2 150
2 A2a 010
1 A2b 035
1 A2b 071
1 A4 083
2 B1 121
2 B1 184
1 B1 225
1 B2 017
2 B3 155
2 P-A 005
2 P-A 007

# a0e47e33
Energy: Psychic
1 A1 225
1 A2 020
2 A2 147
1 A2 150
2 A2a 010
1 A3b 028
1 B1 121
2 B1 184
2 B1 225
1 B2 155
1 B3 155
1 B3a 026
2 P-A 005
2 P-A 007

# a1d0237c
Energy: Psychic
1 A1 225
2 A2 147
1 A2 150
2 A2a 010
1 A2b 070
1 A3b 028
1 B1 121
2 B1 184
2 B1 225
1 B2 154
1 B2 155
1 B3a 026
2 P-A 005
2 P-A 007

# cdf2a6b8
Energy: Psychic
1 A1 225
2 A2 147
1 A2 150
2 A2a 010
1 A2b 070
1 A3b 028
1 B1 121
2 B1 184
2 B1 225
1 B2 155
1 B3 155
1 B3a 026
2 P-A 005
2 P-A 007

# f8cb680f
Energy: Psychic
1 A1 225
2 A2 147
1 A2 150
2 A2a 010
1 A2b 070
1 A2b 071
1 A3b 028
1 B1 121
2 B1 184
2 B1 225
1 B2 155
1 B3a 026
2 P-A 005
2 P-A 007
