# 0934d17a
Energy: Darkness
1 A1 225
1 A2 150
2 A3 146
1 A3 151
1 A3a 042
1 A3a 043
1 A3a 062
1 A3a 069
2 A4a 059
2 B1 225
1 B2 154
1 B2b 040
1 P-A 002
2 P-A 005
2 P-A 007

# b10ed138
Energy: Darkness
1 A2 148
1 A2b 070
1 A3 142
2 A3a 043
2 A3a 069
1 A4 156
2 A4a 059
1 B1 219
1 B1 225
1 B2 154
1 B2a 091
2 B2b 040
2 P-A 005
2 P-A 007

# e4871576
Energy: Darkness
1 A2 148
1 A2 150
1 A2b 070
2 A3a 043
2 A3a 069
1 A4 157
2 A4a 059
1 B1 219
1 B1 225
1 B2 145
1 B2 154
2 B2b 040
2 P-A 005
2 P-A 007

# e97029a5
Energy: Darkness
1 A1 225
2 A2 148
1 A2 150
1 A2b 070
1 A3 142
2 A3a 043
1 A3a 069
1 A4 156
2 A4a 059
1 B1 225
1 B2 154
2 B2b 040
2 P-A 005
2 P-A 007
