# 1920b7bd
Energy: Grass
1 A1 223
1 A2 150
2 A2b 005
1 A2b 006
2 A2b 007
2 A3 144
2 A3 147
2 A3a 007
1 B1 120
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# 2bc5f8c1
Energy: Grass
2 A1 219
2 A2 150
2 A2b 005
2 A2b 007
1 A2b 071
2 A3 144
2 A3 147
2 A3a 007
1 B1 225
2 P-A 005
2 P-A 007

# 424ce2b8
Energy: Grass
1 A1 219
1 A2 150
2 A2b 005
1 A2b 006
2 A2b 007
2 A2b 070
1 A2b 071
2 A3 144
1 A3 155
2 A3a 007
2 P-A 005
1 P-A 006
2 P-A 007

# 4a3008d3
Energy: Grass
2 A1 219
1 A1 223
1 A2 150
2 A2b 005
2 A2b 007
1 A2b 069
1 A2b 071
2 A3 144
2 A3 147
2 A3a 007
2 P-A 005
2 P-A 007

# 5aabd21a
Energy: Grass
1 A2 150
1 A2 155
2 A2b 005
1 A2b 006
2 A2b 007
2 A2b 071
2 A3 144
1 A3 147
2 A3 155
2 A3a 007
2 P-A 005
2 P-A 007

# 5cafc21c
Energy: Grass
2 A1 219
2 A2 150
1 A2 155
2 A2b 005
2 A2b 007
2 A3 144
2 A3 147
2 A3a 007
1 B1 225
2 P-A 005
2 P-A 007

# 5e64499d
Energy: Grass
1 A1 219
1 A2 150
2 A2b 005
1 A2b 006
2 A2b 007
1 A2b 069
2 A3 144
1 A3 147
1 A3 151
2 A3a 007
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 703d7880
Energy: Grass
1 A1 219
2 A2b 005
1 A2b 006
2 A2b 007
1 A2b 069
1 A2b 071
2 A3 144
2 A3 147
1 A3 151
1 A3 155
2 A3a 007
2 P-A 005
2 P-A 007

# 733869c0
Energy: Grass
2 A1 219
2 A2 150
2 A2b 005
1 A2b 006
2 A2b 007
2 A3 144
2 A3 147
2 A3a 007
1 B1 225
2 P-A 005
2 P-A 007

# 7e3aba4e
Energy: Grass
1 A1 219
1 A1 223
1 A2 150
2 A2b 005
2 A2b 007
1 A2b 071
2 A3 144
2 A3 147
1 A3 155
2 A3a 007
2 P-A 005
1 P-A 006
2 P-A 007

# 8f376aaf
Energy: Grass
2 A1 219
1 A1 225
1 A2 150
2 A2b 005
2 A2b 007
2 A3 144
2 A3 147
2 A3a 007
1 B2 145
1 B3 153
2 P-A 005
2 P-A 007

# b77229f6
Energy: Grass
1 A1 225
1 A2 146
1 A2 150
2 A2 152
1 A2 155
2 A2b 005
1 A2b 006
2 A2b 007
1 A3 144
1 A3 155
2 A3a 007
1 A4a 059
2 P-A 005
2 P-A 007

# b903ead2
Energy: Grass
1 A1 219
1 A1 223
1 A2 150
2 A2b 005
2 A2b 007
1 A2b 071
2 A3 144
2 A3 147
2 A3a 007
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# ed52ee08
Energy: Grass
2 A1 219
2 A2 150
2 A2b 005
1 A2b 006
2 A2b 007
1 A2b 071
2 A3 144
1 A3 147
2 A3a 007
1 B1 225
2 P-A 005
2 P-A 007
