# 5a7fd111
Energy: Darkness
1 A1 225
2 A2 148
1 A2 150
2 A3a 042
1 A3a 064
2 A4a 053
2 B1 160
2 B1 225
1 B1 226
1 B2 145
1 B2 153
1 P-A 005
1 P-A 006
2 P-A 007

# 6beb15ea
Energy: Darkness
2 A2 148
1 A2 150
2 A3a 042
1 A3a 064
1 A4 032
1 A4 066
2 A4a 053
2 B1 160
1 B1 225
1 B1 226
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 78fa70fa
Energy: Darkness
1 A2 146
2 A2 148
1 A2 150
1 A2 155
1 A2b 070
1 A3 151
2 A3a 042
1 A3a 064
2 A4a 053
2 B1 160
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 93abcf37
Energy: Darkness
1 A2 146
1 A2 147
1 A2 148
2 A3a 042
2 B1 159
2 B1 160
2 B1 225
2 B2 145
1 B2 153
2 P-A 002
2 P-A 005
2 P-A 007

# a4303571
Energy: Darkness
1 A1 198
1 A1 225
1 A2 150
2 A3a 042
1 A3a 064
2 A4a 053
2 B1 160
2 B1 225
1 B2 145
1 B2 153
1 B3b 065
1 P-A 002
2 P-A 005
2 P-A 007

# a87ef925
Energy: Darkness
1 A1 225
1 A2 148
1 A2 150
2 A3 146
2 A3a 042
2 A4a 053
1 B1 109
2 B1 160
1 B1 225
1 B1 226
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# afdfdb21
Energy: Darkness
1 A1 225
2 A2 148
1 A2 150
1 A3 151
2 A3a 042
2 A4a 053
2 B1 160
2 B1 225
2 B2 145
1 P-A 002
2 P-A 005
2 P-A 007

# b88f5273
Energy: Darkness
2 A2 147
1 A2 150
2 A3a 042
2 A4a 053
2 B1 160
1 B1 223
2 B1 225
2 B2 145
1 B2 154
1 P-A 002
2 P-A 005
2 P-A 007

# c272fa92
Energy: Darkness
1 A1 225
2 A2 148
1 A2 150
1 A2b 070
2 A3a 042
2 B1 159
2 B1 160
2 B1 225
1 B2 150
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# dd3e426f
Energy: Darkness
2 A2 148
1 A2 150
1 A2b 070
1 A3 151
2 A3a 042
2 A4a 053
2 B1 160
2 B1 225
2 B2 145
1 P-A 002
2 P-A 005
2 P-A 007

# f31aa85a
Energy: Darkness
1 A1 198
1 A2 150
1 A3 146
2 A3a 042
1 A3a 064
2 A4a 053
2 B1 160
2 B1 225
1 B2 153
1 B2b 069
1 B3b 065
1 P-A 002
2 P-A 005
2 P-A 007

# f632ddca
Energy: Darkness
1 A1 198
1 A2 150
1 A3 146
2 A3a 042
1 A3a 064
2 A4a 053
2 B1 160
2 B1 225
1 B2 145
1 B2 153
1 B3b 065
1 P-A 002
2 P-A 005
2 P-A 007
