# 7ced442f
Energy: Psychic
1 A2b 070
2 A3 144
1 A3 155
1 B1 219
2 B1a 032
1 B1a 033
2 B1a 034
2 B2 063
1 B2 064
2 B2 065
1 B2 070
2 P-A 001
2 P-A 007

# 89a59745
Energy: Psychic
1 A2 150
1 A2 155
1 A3 144
1 A3 155
1 A3a 064
1 A4 077
1 B1 223
1 B1 225
1 B1a 032
1 B1a 033
1 B1a 034
1 B2 063
1 B2 064
1 B2 065
1 B2 070
1 B2 145
1 B2 149
1 B2 155
1 P-A 005
1 P-A 007

# e1b632d0
Energy: Psychic
1 A2 150
2 A3 144
1 B1 225
1 B1a 032
1 B1a 034
2 B2 063
1 B2 064
2 B2 065
2 B2 070
1 B2 149
1 B2 155
1 B3a 071
2 P-A 005
2 P-A 007
