# 066d4f55
Energy: Metal
1 A1 005
1 A1 006
1 A1 007
2 A1 178
2 A1 181
2 A1 182
1 A1 223
2 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 1a45d773
Energy: Metal
1 A1 005
1 A1 006
1 A1 007
1 A1 178
2 A1 181
2 A1 182
1 A1 211
2 A1 223
1 A1 225
1 A1a 060
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 4b79a41a
Energy: Metal
1 A1 005
1 A1 006
1 A1 007
2 A1 181
2 A1 182
1 A1 196
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
1 P-A 005
2 P-A 006
2 P-A 007

# 853fd473
Energy: Metal
1 A1 005
1 A1 006
1 A1 007
2 A1 181
2 A1 182
2 A1 198
2 A1 223
2 A1 225
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# af4986c5
Energy: Metal
1 A1 005
1 A1 006
1 A1 007
1 A1 087
1 A1 088
1 A1 089
2 A1 181
2 A1 182
1 A1 223
2 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
